,query,target_query,generated_query
844,who are the players in the films led by the director of [Mighty Aphrodite],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Mighty Aphrodite""})-[:DIRECTED_BY]<-(n:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Jackie Gleason', 'Martin Landau', 'Michael Caine', 'Beatriz Batarda', 'Pauline Collins', 'Charlotte Rampling', 'Owen Wilson', 'Richard Jordan', 'Colin Firth', 'John Schuck', 'Denholm Elliott', 'Jason Biggs', 'Joe Mantegna', 'Ted Bessell', 'Diane Keaton', 'Michael McKean', 'Gena Rowlands', 'Jessica Harper', 'Kristin Griffith', 'Elizabeth Berkley', ""The Lovin' Spoonful"", 'Barbara Hershey', 'Estelle Parsons', 'Mariel Hemingway', 'Dianne Wiest', 'Larry David', 'Elaine Stritch', 'Edward Norton', 'Matthew Goode', 'Ana Bustorff', 'Miguel Guilherme', 'Rachel McAdams', 'Tracey Ullman', 'Mia Farrow', 'Julie Hagerty', 'Sydney Pollack', 'Scarlett Johansson', 'Carrie Fisher', 'Jonathan Rhys Meyers', 'Louise Lasser', 'Anthony Hopkins', 'Woody Allen', 'Drew Barrymore', 'Michael Murphy', 'Gemma Jones', 'Mary Beth Hurt', 'Kristýna Kohoutová', 'William Hurt', 'Cate Blanchett', 'Janet Margolin', 'Rebecca Hall', 'Nuno Lopes'}"
845,which are the main languages in the films played by actors in [The Break-Up],"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor), (m:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""The Break-Up""
RETURN DISTINCT l.name
```",{'English'}
846,What types of films have also written [A Knight's Tale],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'A Knight\'s Tale'})-[:WRITTEN_BY]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name","{'Thriller', 'Sport', 'Crime', 'Adventure', 'Action', 'Comedy', 'Drama', 'Mystery'}"
847,which were the release dates of the films led by the director of [The Pornographer] ,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""The Pornographer""})-[:DIRECTED_BY]<-(otherMovies:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN otherMovies.name, y.name","{'2003', '2014', '2011'}"
848,Which languages are spoken in films whose writers have also written [Sunshine],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(m2:Movie {name: ""Sunshine""})-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name","{'Hungarian', 'Thai', 'German', 'English'}"
849,which types are the films played by actors in the [A Walk to Remember],"MATCH (m:Movie {name: ""A Walk to Remember""})-[:STARRED_ACTORS]->(a:Actor)-[:STARRED_ACTORS]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name","{'Animation', 'Action', 'Comedy', 'Drama', 'Romance', 'Short'}"
850,When did the film film  whose directors also directed [César],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director), (m2:Movie {name: ""César""})-[:DIRECTED_BY]->(d)
RETURN m.name as Movie, m-[:RELEASE_YEAR]->(y:Year) as Year","{'1951', '1940', '2011', '1938'}"
851,the films that share actors with the film [Pelle the Conqueror] were in which genres,"```
MATCH (m:Movie {name: ""Pelle the Conqueror""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT m2.name, g.name
```","{'Thriller', 'Horror', 'Comedy', 'Drama', 'Fantasy', 'War', 'Mystery'}"
852,when the films were written by [Sword of the Beast] writers ,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Sword of the Beast""})-[:WRITTEN_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN m2.name, y.name","{'1969', '1964'}"
853,Which types are the films run by the director of [Damnation],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Damnation""})-[:DIRECTED_BY]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name","{'Crime', 'Drama'}"
854,what types are directed by the director of [Skokie],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Skokie""
MATCH (m2:Movie)-[:DIRECTED_BY]->(d)
RETURN DISTINCT labels(m2)","{'Horror', 'Drama'}"
855,The films that share actors with the film [Search and Destroy] were in what genres ,"```
MATCH (m:Movie {name: ""Search and Destroy""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```","{'Thriller', 'Sport', 'Crime', 'Horror', 'Adventure', 'Action', 'Comedy', 'Drama', 'Animation', 'History', 'Mystery', 'Documentary'}"
856,who led the films written by the writer of [Hard Target],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Hard Target""})-[:WRITTEN_BY]<-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name",{'John Bruno'}
857,when the films were written by [The Well-Digger's Daughter] writers ,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE w.name = 'The Well-Digger\'s Daughter' 
RETURN m.name, (m)-[:RELEASE_YEAR]->(y:Year) AS Year","{'1951', '1961', '1932', '1986', '1936', '1990'}"
858,What types are directed by the director of [Old Gringo],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Old Gringo""})-[:DIRECTED_BY]<-(m2:Movie) RETURN m2.name","{'War', 'Drama'}"
859,The films that share actors with the [Oscar] film have been freed for years ,"```cypher
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(oscar:Movie {name:""Oscar""})-[:RELEASE_YEAR]->(y:Year)
RETURN DISTINCT m.name AS Movie, y.name AS Year
```","{'2002', '1985', '2009', '1997', '1993', '2001', '1978', '1971', '2012', '1975', '1992', '1989', '1990', '1970', '2006', '2014', '1996', '1981', '1979', '2013', '1982', '1976', '1995', '1984', '2010', '2000', '1986', '2008', '1994', '1987'}"
860,when made the circulation of the films whose writers also wrote [The Westerner],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE w.name IN ['The Westerner'] 
RETURN m.name, (m)-[:RELEASE_YEAR]->(y:Year) AS releaseYear","{'1955', '1930', '1937', '1943', '1932', '1945', '1981', '1942', '1931', '1936', '1935', '1941'}"
861,What are the main languages in the films led by [The Witnesses] &apos;s Director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""The Witnesses""
RETURN DISTINCT l.name",{'French'}
862,What were the release dates of the films written by the writer of [Hope and Glory],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Hope and Glory""})-[:WRITTEN_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name as Release_Dates","{'1926', '1970', '1998', '1974', '2000', '1981', '1990', '2001', '2006'}"
863,what are the primary languages in the films written by the screenwriter of [High and Low],"MATCH (m:Movie {name: ""High and Low""})-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name","{'Swedish', 'Russian', 'Japanese'}"
864,who is registered as a director of the films led by the director of [Italian for Beginners],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Italian for Beginners""})-[:DIRECTED_BY]<-(m1:Movie)<-[:DIRECTED_BY]-(d1:Director)
RETURN d1.name","{'Lynn Barber', 'David Nicholls', 'Nick Hornby', 'Laura Wade'}"
865,What genres make films that share actors with [Devil] fall under,"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = ""Devil""
RETURN DISTINCT g.name
```","{'War', 'Crime', 'Drama'}"
866,who are the directors of films written by the writer of [The Black Stallion],"MATCH (m:Movie{name:'The Black Stallion'})-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name","{'Robert Dalva', 'Steven Spielberg', 'Martin Scorsese', 'Simon Wincer', 'Richard Pearce'}"
867,who are the writers that the actors in their films also appear in the film [Alvin and the Chipmunks],"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie {name:'Alvin and the Chipmunks'}),
(m2)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name
```","{'Stephen Mazur', 'Lawrence Kasdan', 'Todd Berger', 'Paul Guay', 'Stephen King', 'Robert Dunn', 'Doug Ellin', 'William Goldman', 'Kevin Smith', 'Zak Penn', 'David Cross'}"
868,what types are the movies written by the screenwriter of [Kaboom],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Kaboom""})-[:WRITTEN_BY]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name","{'Thriller', 'Comedy', 'Drama'}"
869,When did the film film for which the directors also directed [The Bellboy],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name IN 
    (SELECT d2.name
    FROM Movie AS m2
    JOIN DIRECTED_BY AS d2 ON m2.name = ""The Bellboy"")
MATCH (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1928', '1961', '1966', '1996', '2000', '1964', '1970', '1963', '1965'}"
870,who are the writers who the directors of their films have also directed [Carmen Comes Home],"```
MATCH (m:Movie {name: 'Carmen Comes Home'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN DISTINCT w.name
```","{'Keisuke Kinoshita', 'Sakae Tsuboi'}"
871,What are the genres of films that writers have also written [Guy and Madeline on a Park Bench],"MATCH (m:Movie {name: ""Guy and Madeline on a Park Bench""})-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name","{'Music', 'Drama'}"
872,who are the directors who the actors in their films are also appearing in the film [Carried Away],"```
MATCH (m:Movie {name: ""Carried Away""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(n:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name
```","{'Tobe Hooper', 'Robert Sarkies', 'Neil Young', 'David Lynch', 'Jerry Schatzberg', 'Joel Oliansky', 'Dennis Hopper', 'Nunnally Johnson', 'Franco Amurri', 'Annabel Jankel', 'Keoni Waxman', 'James B. Harris', 'Curtis Harrington', 'Ben Gluck', 'Steven R. Monroe', 'Albert Pyun', 'David Salle', 'Sam Peckinpah', 'John Waters', 'Herb Gardner', 'Jan de Bont', 'Anthony Bell', 'William Wyler', 'Isabel Coixet', 'Mick Jackson', 'Rocky Morton', 'Joan Micklin Silver', 'Bob Rafelson', 'Stephen Gyllenhaal', 'Brian De Palma', 'Dean Stockwell', 'James Fox', 'David Anspaugh', 'Bruno Barreto', 'Tony Scott', 'Takeshi Kitano', 'Wim Wenders'}"
873,which were the dates of the films written by the writer of [Spencer's Mountain],"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Spencer\'s Mountain'
WITH w
MATCH (m2:Movie)-[:WRITTEN_BY]->(w)
MATCH (m2)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```","{'1957', '1956', '1947', '1943', '1959', '1994', '1936', '1934', '1944', '1939'}"
874,who are the players in the films run by the director of [The Kautokeino Rebellion],"```
MATCH (m:Movie {name: ""The Kautokeino Rebellion""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor) 
RETURN a.name
```","{'Russell Means', 'Moon Bloodgood', 'Karl Urban', 'Clancy Brown'}"
875,Who are the directors of the films written by the writer of [Blitz],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Blitz""})-[:WRITTEN_BY]<-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name",{'William Monahan'}
876,who are the actors in the films run by the director of [Shadowlands],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Shadowlands""})-[:DIRECTED_BY]<-(:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Anthony Hopkins', ""Chris O'Donnell"", 'Malcolm McFee', 'Burgess Meredith', 'Christopher Plummer', 'Geraldine Chaplin', 'Mackenzie Astin', 'Simon Ward', 'Shirley MacLaine', 'Ben Kingsley', 'Margot Steinberg', 'Sandra Bullock'}"
877,What were the years of release of films that share filmmakers with the film [Destiny],"```
MATCH (m:Movie {name: ""Destiny""})-[:DIRECTED_BY|:WRITTEN_BY]-(filmmaker)-[:DIRECTED_BY|:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```","{'1955', '2009', '1958', '1953', '2001', '1944', '1956', '1945', '1938', '1936', '1950', '1941', '1951', '2014', '1969', '1943', '1952', '1954', '1942', '1940', '1946', '1929', '1937', '1927', '1931', '1933', '1934'}"
878,who acted in the films written by the screenwriter of [No One Writes to the Colonel],"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = ""No One Writes to the Colonel""
WITH w
MATCH (m:Movie)-[:WRITTEN_BY]->(w)<-[:WRITTEN_BY]-(m2:Movie)
MATCH (m2)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name
```","{'Giovanna Mezzogiorno', 'Javier Bardem', 'Benjamin Bratt'}"
879,which types are directed by the director of [Strangers When We Meet],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Strangers When We Meet""
MATCH (n:Movie)-[:DIRECTED_BY]->(d)
RETURN DISTINCT labels(n)","{'Adventure', 'Musical', 'Comedy', 'Drama', 'War', 'Mystery'}"
880,Which types are the films led by the director of [The Invisible Man Returns],"MATCH (m:Movie {name: ""The Invisible Man Returns""})-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name",{'Drama'}
881,who are the actors in the films headed by the director of [Nokas],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Nokas""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name
```","{'Jason Biggs', 'Christina Ricci', 'Hilary Swank', 'Anne Heche', 'Al Pacino'}"
882,What were the release dates of the films run by the director of [Rat Pfink a Boo Boo],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Rat Pfink a Boo Boo'})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name as Release_Year",{'1962'}
883,when did the films starred by [The Boys from Brazil] actors release,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""The Boys from Brazil""})-[:STARRED_ACTORS]<(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN m2.name, y.name","{'1955', '1947', '1977', '1983', '1968', '1997', '1958', '1953', '1944', '1957', '1974', '1949', '1980', '1956', '1975', '1972', '1945', '1938', '1989', '1936', '1970', '1963', '1950', '1965', '1959', '2006', '1941', '2008', '1951', '1961', '1966', '1969', '1943', '1952', '1954', '1996', '1962', '1942', '1979', '1964', '1982', '2013', '1940', '2007', '1976', '1946', '1937', '1916', '1927', '1995', '2000', '1931', '2011', '1960', '1991', '1987'}"
884,which acted in the films led by the [The Big Red One] director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""The Big Red One""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Kristy McNichol', 'Barry Sullivan', 'Michael Dante', 'Dolores Dorn', 'Rod Taylor', 'Cliff Robertson', 'Richard Harris', 'Ralph Meeker', 'Anthony Eisley', 'Glenn Corbett', 'Vincent Price', 'Reed Hadley', 'Jeff Chandler', 'Al Lettieri', 'Jean Peters', 'Brian Keith', 'Mary Welch', 'Rod Steiger', 'Gene Evans', 'John Ireland', 'Constance Towers', 'Barbara Stanwyck', 'Thelma Ritter', 'Richard Widmark', 'Beatrice Kay', 'James Shigeta', 'Victoria Shaw'}"
885,who are the directors who the actors in their films also appear in the film [Ocean Heaven],"```
MATCH (m:Movie {name: 'Ocean Heaven'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN distinct d.name
```","{'Gordon Chan', 'Corey Yuen', 'Rob Minkoff', 'Paul Thomas Anderson', 'Peter Chan', 'Daniel Lee', 'Ronny Yu', 'Andrzej Bartkowiak', 'Louis Leterrier', 'Simon West', 'James Wong', 'Peter Weir', 'Stephen Frears', 'Chris Nahon', 'Sylvester Stallone', 'Philip G. Atwell'}"
886,which are the main languages in films directed by the director of [A Time for Killing],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = ""A Time for Killing"" 
WITH d 
MATCH (m2:Movie)-[:DIRECTED_BY]->(d) 
MATCH (m2)-[:IN_LANGUAGE]->(l:Language) 
RETURN l.name
```","{'Japanese', 'English'}"
887,which types are the films played by actors in the [The Park Is Mine],"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE m.name = 'The Park Is Mine' RETURN DISTINCT a.name""","{'Thriller', 'Biography', 'Action', 'Comedy', 'Western', 'Drama', 'War', 'Music'}"
888,who is registered as a director of the films led by the director of [Defiance],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name: ""Defiance""})-[:DIRECTED_BY]<-(m2:Movie)<-[:DIRECTED_BY]-(d2:Director)
RETURN d2.name","{'Kevin Jarre', 'Marshall Herskovitz', 'Jim Harrison', 'Edward Zwick', 'Lincoln Kirstein', 'Peter Burchard', 'Robert Gould Shaw', 'Ed Solomon', 'John Logan'}"
889,the films directed by the director of [Vincent] starred who,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Vincent""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN m2.name AS Movie, a.name AS Actor","{'Pierce Brosnan', 'Christina Ricci', 'Mark Holton', 'Martin Landau', 'Freddie Highmore', 'Roddy McDowall', 'Ewan McGregor', 'Michael Gambon', 'Christopher Lloyd', 'Eva Green', 'Maurice Evans', 'Jack Nicholson', 'Natalie Gregory', 'Charlton Heston', 'Whoopi Goldberg', 'Gary Cooper', 'Anthony Michael Hall', 'Lewis Wilson', 'Robert Wuhl', ""Catherine O'Hara"", 'Tim Roth', 'Alec Baldwin', 'Danny DeVito', 'Diane Salinger', 'Amy Adams', 'Albert Finney', 'Kim Hunter', 'Christopher Walken', 'Kathryn Beaumont', 'Ed Wynn', 'Dianne Wiest', 'Miranda Richardson', 'Anne Hathaway', 'Glenn Close', 'Sarah Jessica Parker', 'Martin Short', 'Geena Davis', 'Christoph Waltz', 'Winona Ryder', 'Elizabeth Daily', 'Annette Bening', 'Johnny Depp', 'Billy Crudup', 'Michael Clarke Duncan', 'Mia Wasikowska', 'Patricia Arquette', 'Michael Keaton', 'Helena Bonham Carter', 'Mark Wahlberg', 'Paul Reubens', 'Michelle Pfeiffer', 'Ben Kingsley', 'Kim Basinger', 'Jessica Lange'}"
890,what were the release dates of the films led by the director of [Friday the 13th],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:'Friday the 13th'})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name as ReleaseDate","{'1987', '2003', '2011', '1982', '2006', '2007'}"
891,The films that share the films with the [Canyon Passage] movies are written by whom,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name IN (
  SELECT movie.name
  FROM Movie movie
  JOIN Movie anotherMovie on movie.id = anotherMovie.id
  WHERE anotherMovie.name = 'Canyon Passage'
)
RETURN w.name","{'DeWitt Bodeen', 'Alan Ormsby', 'Margaret Carpenter', 'Daniel Mainwaring', 'Cornell Woolrich', 'David Goodis', 'Waldo Salt'}"
892,who are the directors who the actors in their films are also appearing in the film [Django Unchained],"```
MATCH (m:Movie {name: ""Django Unchained""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)<-[:DIRECTED_BY]-(d:Director)
RETURN DISTINCT d.name
```","{'Sam Mendes', 'James Cameron', 'Nadia Conners', 'John Huston', 'Leila Conners', 'Neil LaBute', 'James Whale', 'Sam Raimi', 'Jean Negulesco', 'Taylor Hackford', 'Scott Kalvert', 'Christopher Nolan', 'Francis Lawrence', 'Randall Wallace', 'Roland Emmerich', 'Lasse Hallström', 'Jerry Zaks', 'Edward Zwick', 'Marc Webb', 'Antoine Fuqua', 'Eli Roth', 'Bill Condon', 'Baz Luhrmann', 'Joe Wright', 'Danny Boyle', 'Rob Cohen', 'Peter Berg', 'Delphine Gleize', 'Martin Scorsese', 'Chris Rock', 'Roman Polanski', 'Terry Gilliam', 'Quentin Tarantino', 'Robert Day', 'Steven Spielberg', 'Michael Mann', 'Ridley Scott', 'Agnieszka Holland', 'Will Gluck', 'Jeff Pollack', 'Spike Lee', 'Clint Eastwood', 'Tim Burton', 'F. Gary Gray'}"
893,what genres are directed by director [The Big Bounce],"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'The Big Bounce'}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name""","{'Thriller', 'Crime', 'Comedy'}"
894,when the films were written by [Shoot 'Em Up] writers,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Shoot 'Em Up""})-[:WRITTEN_BY]<-(other_movies:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN other_movies.name, y.name","{'2000', '1997'}"
895,when the films were written by writers of [Silver Bullet],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = ""Silver Bullet""
MATCH (m2:Movie)-[:WRITTEN_BY]->(w) 
RETURN m2.name, m2-[:RELEASE_YEAR]->(y:Year) AS Year","{'1983', '1985', '2009', '1997', '1993', '2003', '2001', '1980', '1992', '1989', '1990', '1998', '1952', '1996', '2004', '2013', '1982', '1999', '2007', '1976', '1995', '1984', '1986', '1994', '1987'}"
896,who has written films that share film directors with the film [Alexander the Great],"```
MATCH (m:Movie {name: ""Alexander the Great""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN DISTINCT w.name
```","{'Robert Penn Warren', 'Abraham Polonsky', 'Robert Rossen', 'Sidney Carroll', 'Alec Waugh', 'Steven Zaillian', 'Glendon Swarthout'}"
897,What are the main languages in films run by the director of [The Old Dark House],"MATCH (m:Movie {name: 'The Old Dark House'})-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name as Language, COUNT(*) as NumberOfMovies
ORDER BY NumberOfMovies DESC",{'English'}
898,who are the actors in the films written by the screenwriter of [Jane Eyre],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Jane Eyre""})-[:WRITTEN_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Nicol Williamson', 'Gemma Arterton', 'Marianne Faithfull', 'Sam Shepard', 'Leonard Nimoy', 'Graham Faulkner', 'Diane Venora', 'Katia Ricciarelli', 'Patrick Stewart', 'Oliver Reed', 'Judy Parfitt', 'Paul Scofield', 'Oliver Ford Davies', 'Norma Shearer', 'Richard Burton', 'Vanessa Redgrave', 'Penny Downie', 'Glenn Close', 'Kyle MacLachlan', 'Judi Bowker', 'Leonard Whiting', 'Elizabeth Taylor', 'Anthony Hopkins', 'Plácido Domingo', 'Mel Gibson', 'Ethan Hawke', 'Peter Gallagher', 'David Tennant', 'Olivia Hussey', 'Justino Díaz', 'Alan Bates', 'Leslie Howard', 'Richard Attenborough'}"
899,when the films written by the writers of [They Might Be Giants] were written ,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = 'They Might Be Giants' 
WITH w 
MATCH (m2:Movie)-[:WRITTEN_BY]->(w) 
RETURN m2.name, m2-[:RELEASE_YEAR]->(y:Year) RETURN y.name","{'1976', '1971', '1968'}"
