,query,target_query,generated_query
4506,which genres are the films put on stage by [Kyla Pratt] in the,Comedy|Family,"MATCH (a:Actor {name: 'Kyla Pratt'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4507,which appeared in the same movie with [Paulina García],Sharon Stone|Julie Carmen|Buck Henry|Cathy Moriarty|Jeremy Northam,"MATCH (a:Actor {name: ""Paulina García""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActors:Actor)
WHERE NOT coActors.name = ""Paulina García""
RETURN DISTINCT coActors.name"
4508,the films share the same actor as [Nightmare Castle],Black Sunday|The Ghost|The Horrible Dr. Hichcock,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(movie:Movie) 
WHERE m.name = ""Nightmare Castle"" 
RETURN movie.name"
4509,actors in the films written by [Peter Laird],Mako|Chris Evans|Sarah Michelle Gellar|William Fichtner|Will Arnett|Kevin Smith|Alan Ritchson|Megan Fox,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Peter Laird'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4510,what genres are the films staged by [Richard Arlen] in,Drama|Horror|War,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Richard Arlen""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4511,What are the genres of films written by [Andrew Anastasios] ,Drama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Andrew Anastasios""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4512,who are the directors for the films written by [Christopher Logue],Ken Russell,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Christopher Logue'}), (m)-[:DIRECTED_BY]->(d:Director) RETURN d.name"
4513,What films are directed by the same director at [Slither],My Girl|Hearts of the West|Unfaithfully Yours|Guardians of the Galaxy|The Main Event|Movie 43|The Dream Team|Super,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie) WHERE m.name = ""Slither"" RETURN m2.name"
4514,that the films have the same director of [Godzilla vs. Destoroyah],Godzilla 2000|Godzilla vs. Mechagodzilla II,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie) 
WHERE m.name = ""Godzilla vs. Destoroyah"" 
RETURN m2.name"
4515,The films led by [Michael Winnick] were in what genres ,Comedy|Thriller,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:'Michael Winnick'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4516,Who are the directors of the films written by [Steve Hayes],Nicholas Meyer,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Steve Hayes""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4517,which languages are [Lolita Davidovich] films in,Japanese,"MATCH (a:Actor {name: 'Lolita Davidovich'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4518,the films put on stage by [Barbara Stanwyck] were directed by whom,Leigh Jason|Howard Bretherton|Fletcher Markle|Billy Wilder|Wesley Ruggles|Cecil B. DeMille|William Castle|William Keighley|Preston Sturges|Alfred Santell|Sidney Lanfield|Peter Godfrey|William A. Wellman|Gerd Oswald|Anthony Mann|Robert Wise|Mitchell Leisen|Robert Z. Leonard|Douglas Sirk|Mervyn LeRoy|Howard Hawks|King Vidor|George Marshall|Lewis Milestone|Frank Capra|John Farrow|John Sturges|Allan Dwan|Anatole Litvak|Fritz Lang|Robert Siodmak|Samuel Fuller|George Stevens|Alfred E. Green|Rudolph Maté,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Barbara Stanwyck""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4519,the screenwriter of [Wake Island] also wrote which movies,Road to Zanzibar|Golden Earrings|Road to Morocco|The Milky Way,"MATCH (m:Movie {name: ""Wake Island""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4520,which person has directed the films written by [Edward Riche],Sturla Gunnarsson,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Edward Riche""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4521,who wrote the screenplay for the movies starred by [Jeffrey Tambor],Kevin Williamson|Thomas McCarthy|Joe Tiboni|Mel Brooks|David Mamet,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Jeffrey Tambor'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4522,What are the genres of films directed by [Roger Young],Drama,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Roger Young""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4523,The films featured by [Finlay Currie] were in what genres ,Drama|Comedy,"MATCH (a:Actor {name: 'Finlay Currie'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4524,What films have the same [The Wolverine] actor,The Prestige|X-Men|Les Misérables|Deception|Flushed Away|Prisoners|Swordfish|Van Helsing|Real Steel|The Fountain|Oh My God,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie) 
WHERE m.name = ""The Wolverine"" 
RETURN m2.name"
4525,which appeared in the films directed by [Peter MacDonald],Damon Wayans|John Diehl|Joe Santos|Stacey Dash,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Peter MacDonald""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4526,who wrote films together with [Patricia Hearst],Alvin Moscow,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Patricia Hearst""
WITH m
MATCH (m)-[:WRITTEN_BY]->(co_writer:Writer)
WHERE co_writer.name <> ""Patricia Hearst""
RETURN DISTINCT co_writer.name"
4527,who wrote the screenplay for the movies starred by [Ruth Bradley],Kevin Lehane,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Ruth Bradley'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4528,[Dorothy Tutin] &apos;s films were led by whom,Jack Conway|Ralph Thomas,"MATCH (a:Actor{name:'Dorothy Tutin'})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4529,[Julián Hernández] films were in which languages,Spanish,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Julián Hernández""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4530,which types are [Robert Paige] &apos;s films,Crime|Western|Musical,"MATCH (a:Actor {name: 'Robert Paige'})-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
4531,[José Ferrer] films were written by whom,Ronald Alexander|Grace Metalious,"MATCH (d:Director {name: ""José Ferrer""})<-[:DIRECTED_BY]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4532,the screenwriter [Vera Caspary] co-wrote films with who,Abraham Polonsky|John Klempner|Preston Sturges|Samuel Hoffenstein|Joseph L. Mankiewicz|Jerome Weidman|Hal Kanter|Jay Dratler|John Patrick|Valentine Davies,"MATCH (w:Writer {name: 'Vera Caspary'})<-[:WRITTEN_BY]-(m:Movie)-[:WRITTEN_BY]->(co:Writer)
RETURN co.name"
4533,who are the directors for the films written by [Noel Streatfeild],Sandra Goldbacher,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Noel Streatfeild""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4534,the screenwriter of [Jeremiah Johnson] also wrote which movies,The Life and Times of Judge Roy Bean|Extreme Prejudice|The Young Savages|Apocalypse Now|Hour of the Gun|Rough Riders|The Sniper|The Holcroft Covenant|Dillinger|Red Dawn|The Wind and the Lion|Farewell to the King|Magnum Force|The Pride and the Passion|Becket|Conan the Barbarian|Big Wednesday,"MATCH (m:Movie {name: ""Jeremiah Johnson""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4535,the director of [Going All the Way] has also directed the films,Henry Poole Is Here|The Mothman Prophecies|Arlington Road|I Melt with You,"MATCH (m:Movie {name: 'Going All the Way'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4536,The actor in [The Beverly Hillbillies] also appears in which movies,Dr. Otto and the Riddle of the Gloom Beam|Ernest Goes to Jail|Beerfest|Ernest Goes to Camp|High Anxiety|Ernest Scared Stupid|Chasers|Ernest Rides Again|Herbie Goes Bananas|Prancer|Girl in the Cadillac|Slam Dunk Ernest|Bordello of Blood|Ernest in the Army|Ernest Goes to School|The Starving Games|A Troll in Central Park|Ernest Saves Christmas|Ernest Goes to Africa|Crazy Mama|Walk Like a Man|The Country Bears,"MATCH (m:Movie {name: ""The Beverly Hillbillies""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name"
4537,"[To Sir, with Love] director also directed the films",The Last Valley,"MATCH (m:Movie {name: ""To Sir, with Love""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4538,the films played by [Ron Thompson] were in what genres ,Drama|Animation|Music,"MATCH (a:Actor {name: 'Ron Thompson'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4539,which genres are written films by [Sam Hellman] in,Drama|Comedy|Musical|Western,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Sam Hellman""}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name"
4540,which acted in [Julie Gavras] &apos;s films,Isabella Rossellini|William Hurt,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Julie Gavras'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4541,the films written by [Apichatpong Weerasethakul] were in what genres,Drama|Romance,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Apichatpong Weerasethakul""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4542,Which person has directed the films written by [Evgenia Peretz],Jesse Peretz,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Evgenia Peretz'}), (m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4543,What are the genres of films staged by [Lucy Hale],Fantasy|Thriller,"MATCH (a:Actor {name: 'Lucy Hale'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4544,which person directed the movies starred by [Holly Hunter],Catherine Hardwicke|David Cronenberg|Daniel Barnz|Stuart Gillard|Thomas Schlamme|Michael Ritchie|Richard LaGravenese|Lasse Hallström|Mary Agnes Donoghue|Nick Hurran|Paul Haggis|Steven Spielberg|Diablo Cody|Jodie Foster|Jon Amiel|James L. Brooks|Jane Campion|Danny Boyle|Mark Mylod,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Holly Hunter""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4545,that directed the films written by [Bill Naughton],Charles Shyer|Lewis Gilbert,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Bill Naughton""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4546,the actor [Björk] co-starred with who,Catherine Deneuve|David Morse|Matthew Barney|Peter Stormare,"MATCH (a:Actor {name: 'Björk'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
WHERE NOT co.name = 'Björk'
RETURN DISTINCT co.name"
4547,which led the films staged by [Jacqueline Fernandez],Sajid Khan,"MATCH (a:Actor {name: 'Jacqueline Fernandez'})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4548,who directed the films staged by [Mary McCormack],Iain Softley|Steven Soderbergh|Mel Smith,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Mary McCormack'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4549,which appeared in the films written by [Peter Lepeniotis],Brendan Fraser|Liam Neeson|Katherine Heigl|Will Arnett,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Peter Lepeniotis""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4550,which are the directors of the films written by [Abdulah Sidran],Emir Kusturica,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Abdulah Sidran'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4551,What types of films directed by [André De Toth],Horror|Western|War|Crime,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""André De Toth""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
4552,which genres are the films put on stage by [Nafisa Ali] in the,Sport,"MATCH (a:Actor {name: ""Nafisa Ali""})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
4553,the films written by [Kevin Lehane] starred which actors,Ruth Bradley|Richard Coyle|Russell Tovey,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Kevin Lehane'}), (m)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name"
4554,What are the genres of films written by [Gustavo Hernández],Horror,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Gustavo Hernández'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4555,the screenwriter [Maria Bamford] co-wrote movies with who,Zach Galifianakis|Brian Posehn|Patton Oswalt,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Maria Bamford'}), (m)-[:WRITTEN_BY]->(coW:Writer)
WHERE w.name <> coW.name
RETURN DISTINCT coW.name"
4556,which acted in concert with [Jouko Ahola],Andrew Tiernan|Greg Kinnear|Max Raabe|Mark Wahlberg|Tim Roth|Mikko Leppilampi|Anna Gourari,"MATCH (a:Actor {name: 'Jouko Ahola'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(coActor:Actor)
WHERE a.name <> coActor.name
RETURN DISTINCT coActor.name"
4557,which languages are the written films by [Michael Kalesniko] in,German,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Michael Kalesniko""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4558,who starred movies for the director [Fernando Eimbcke],Hector Herrera,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Fernando Eimbcke""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4559,who is registered as director of written films [Kim Wilson],Penny Marshall,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Kim Wilson""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4560,who are the players in the films written by [Dariel Telfer],Robert Stack|Joan Crawford|Polly Bergen,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Dariel Telfer'}), (m)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name"
4561,who are the directors of the films put on stage by [Donald Rumsfeld],Errol Morris,MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE EXISTS((m)-[:STARRED_ACTORS]->(:Actor {name: 'Donald Rumsfeld'})) RETURN d.name
4562,who are actors of director [Noah Buschel],Amy Ryan|Michael Shannon,"MATCH (d:Director {name: ""Noah Buschel""})<-[:DIRECTED_BY]-(m:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4563,the actor of [Adopted] also starred in which films,In the Army Now|Jury Duty|Encino Man|Son in Law,"MATCH (m:Movie {name: ""Adopted""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name"
4564,who is registered as director of the [Lee Tergesen] films,Marcus Dunstan,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE EXISTS((m)-[:STARRED_ACTORS]->(:Actor {name: 'Lee Tergesen'})) 
RETURN d.name"
4565,The actor [Anthony Watson] acted in concert with whom,Leigh McCormack|Marjorie Yates,"MATCH (a:Actor {name: 'Anthony Watson'})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActors:Actor)
WHERE NOT coActors.name = 'Anthony Watson'
RETURN DISTINCT coActors.name"
4566,[The Lawless Frontier] director also directed the films,The Man from Utah|Westward Ho|The Lucky Texan|Riders of Destiny|Texas Terror|Lawless Range|The Star Packer|Rainbow Valley,"MATCH (m:Movie {name: ""The Lawless Frontier""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4567,which person has directed the films staged by [Lovi Poe],Brillante Mendoza,"MATCH (a:Actor {name: 'Lovi Poe'})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4568,Which genres do [Rupert Evans] films fall under,Horror,"MATCH (a:Actor {name: 'Rupert Evans'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4569,[Susan Peters] has acted in concert with whom,Ronald Colman|Greer Garson,"MATCH (a:Actor {name: ""Susan Peters""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActors:Actor)
WHERE NOT coActors.name = ""Susan Peters""
RETURN DISTINCT coActors.name"
4570,which are the main languages in films written by [Rainer Werner Fassbinder],German|French|English,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Rainer Werner Fassbinder""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name AS Language"
4571,who is listed as director of [Garrett Hedlund] starred movies,Angelina Jolie|Shana Feste|John Singleton|Walter Salles|Andrew Levitas,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Garrett Hedlund""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4572,who is listed as screenwriter of [Adam Scott] acted films,Ben Karlin|Leslye Headland|Lee Toland Krieger|Jennifer Westfeldt|Stu Zicherman|Josh Heald,"MATCH (a:Actor {name:""Adam Scott""})<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4573,the actor [Edward Albert] co-starred with who,Ray Walston|Erin Moran|Eileen Heckart|Goldie Hawn,"MATCH (a:Actor {name: 'Edward Albert'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor) 
RETURN co.name"
4574,[Madame Sin] Director is also the director of which films,The Strange Affair|Sebastian,"MATCH (m:Movie {name:""Madame Sin""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4575,appeared in the same film with [Rory Kinnear],Mark Gatiss|Alex Riddell|Peter Forbes,"MATCH (a1:Actor {name: ""Rory Kinnear""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(a2:Actor)
WHERE a1 <> a2
RETURN a2.name"
4576,who is listed as director of [Sandra Bernhard] starred movies,Tommy Chong,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Sandra Bernhard""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4577,the screenwriter of [Somewhere in the City] also wrote which movies,Shirin in Love,"MATCH (m:Movie {name: ""Somewhere in the City""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4578,the films directed by [Haim Tabakman] were written by whom,Merav Doster,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Haim Tabakman'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4579,which were the release dates of the directed [Steve Bendelack],2007|2013,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Steve Bendelack""}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
4580,Who directed the films written by [Mark Twain],George Scribner|Peter Hewitt|Michael Curtiz|J. Lee Thompson|Paul Rodriguez|Norman Taurog|Will Vinton|Irving Rapper|Stephen Sommers|Russ Mayberry,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Mark Twain""}), (m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4581,which types are [Hristos Passalis] &apos;s films,Drama,"MATCH (a:Actor {name: 'Hristos Passalis'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name as Genre"
4582,who are the directors of the films played by [Corin Nemec],Mark Atkins,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Corin Nemec""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4583,which appeared in the films directed by [Dean Semler],Howie Long|Steven Seagal|Scott Glenn|Heath Ledger|Suzy Amis|Mel Gibson|William Forsythe,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Dean Semler""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4584,who are the actors in the films run by [Christopher Leitch],John Astin|Juliette Caton|Jason Bateman|Kim Darby,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Christopher Leitch'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4585,which genres are the films written by [Anthony DiBlasi] in,Horror,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Anthony DiBlasi""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
4586,what has been the years of [Sidney Hayers] &apos;s films,1960,"MATCH (d:Director {name: 'Sidney Hayers'})<-[:DIRECTED_BY]-(m:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
4587,which person has written the films led by [Andrew Drazek],Ted Beck,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Andrew Drazek'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4588,Which languages are [Carice van Houten] films in,English|Dutch,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Carice van Houten""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4589,who wrote the films taken by [Anthony Mackie],Preston A. Whitmore II|Tanya Hamilton|Spike Lee|Mark Boal|Philippe Caland|David Levien|Brian Koppelman|Tengiz Abuladze,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Anthony Mackie""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4590,which appeared in the films directed by [Wesley Barry],Don Doolittle|Don Megowan|Frances McCann,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Wesley Barry""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4591,who wrote the screenplay for the movies starred by [Goran Marjanovic],Lukas Moodysson,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Goran Marjanovic""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4592,who is listed as screenwriter of [Herman Daly] starred movies,Ross Ashcroft,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Herman Daly""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4593,the movies written by [Lawrence Sanders] starred who,Dyan Cannon|Faye Dunaway|Sean Connery|Frank Sinatra|Martin Balsam|David Dukes,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Lawrence Sanders'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4594,the actor [Jaden Smith] is a co-star of who,Elisabeth Shue|Ralph Macchio|Jackie Chan|Will Smith,"MATCH (a:Actor {name: ""Jaden Smith""})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
RETURN co.name AS Co_Stars"
4595,which types are [Dick York] &apos;s films,War,"MATCH (a:Actor {name: 'Dick York'})-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
4596,who is registered as the director of [Willard Motley] written films,Nicholas Ray,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Willard Motley""}), (m)-[:DIRECTED_BY]->(d:Director) RETURN d.name"
