,query,target_query,generated_query
975,who are movie co-writers of [Harry Alan Towers],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Harry Alan Towers""}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name != co.name
RETURN DISTINCT co.name","{'Sax Rohmer', 'Agatha Christie'}"
976,which genres are the films put on stage by [May Robson] in,"""MATCH (d:Director {name: 'May Robson'})<-[:DIRECTED_BY]-(m:Movie)-[:HAS_GENRE]->(g:Genre) RETURN g.name""","{'Music', 'Comedy', 'Musical', 'Drama'}"
977,when films led by the release of [Inés París],"The provided natural language query seems to be incomplete or unclear. Assuming that ""Inés París"" is a director and the query wants to know the release years of the movies directed by her, the Cypher query would be:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Inés París'}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```

This query will return the release years of the movies directed by ""Inés París"". If the query intended something different, please provide more specific or detailed information.",{'2002'}
978,who worked in concert with [Hugo Soto],"The provided natural language query is ambiguous and does not specify the type of relationship with Hugo Soto. It also lacks adequate information about the database schema, such as whether there's an 'in concert with' relationship type or not. Therefore, it's impossible to provide a specific Cypher query. However, assuming you want to find all movies where Hugo Soto worked as an actor, the Cypher query could be:

```cypher
MATCH (a:Actor {name: 'Hugo Soto'})-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name
```

This will return all the movies where Hugo Soto worked as an actor. If you need to query different or more specific relations, please provide more detailed information.",{'Lorenzo Quinteros'}
979,Working Group with [Raúl Castro],"Your natural language query ""Working Group with [Raúl Castro]"" does not relate to the provided database schema. Please provide a query related to the database schema which includes entities like 'Movie', 'Director', 'Writer', 'Actor', 'Year', 'Language', 'Tag', 'Genre', 'Votes', 'Rating' and their respective relationships.","{'Hugo Chávez', 'Tariq Ali', 'Rafael Correa'}"
980,The films staged by [Adrienne King] were in what genres ,"```cypher
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name: ""Adrienne King""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name
```",{'Horror'}
981,who are film co-directors of [Cordell Barker],"The database schema provided does not support the concept of ""co-directors"". There's only a DIRECTED_BY relation from Movie to Director. Thus, it is impossible to directly get the co-directors of a specific director. The schema needs to be extended to support this query.","{'Michael Laughlin', 'Michael Crichton'}"
982,which languages are [Arnold Schwarzenegger] &apos;s films in,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Arnold Schwarzenegger'}), (m)-[:IN_LANGUAGE]->(l:Language) RETURN DISTINCT l.name""","{'Russian', 'French'}"
983,The films have the same director of [The Hangover Part III],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
WHERE m.name = ""The Hangover Part III""
RETURN m2.name
```","{'Due Date', 'The Hangover', 'Road Trip', 'Old School', 'School for Scoundrels', 'The Hangover Part II'}"
984,The films staged by [Daphne Ashbrook] were released for years ,"""MATCH (a:Actor {name:'Daphne Ashbrook'})<-[:STARRED_ACTORS]-(m:Movie)-[:RELEASE_YEAR]->(y:Year) RETURN m.name, y.name""",{'1996'}
985,who are the actors of the screenwriter [Hunter Hill],"""MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Hunter Hill'})-[:STARRED_ACTORS]->(a:Actor) RETURN a.name""",{'Sissy Spacek'}
986,when the films directed by the release of [Andre Fabrizio],"Your natural language query is not clear. It seems you want to know about films directed by Andre Fabrizio. If that's the case, the Cypher query would be:

```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Andre Fabrizio'}) 
RETURN m.name
```","{'2015', '2008'}"
987,which has written [Anita Desai] films,"""MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Anita Desai' RETURN m.name""",{'Shahrukh Husain'}
988,the scriptwriter of [The Night of the Hunter] also wrote which films,"MATCH (m:Movie {name: ""The Night of the Hunter""})-[:WRITTEN_BY]->(w:Writer)
MATCH (w)-[:WRITTEN_BY]<-(m2:Movie)
RETURN m2.name","{""Fools' Parade"", 'All the Way Home', 'The African Queen'}"
989,which films share with [Natural Born Killers],"The query is unclear as it does not specify what aspect of the movie ""Natural Born Killers"" the films should share. 

Assuming the query is asking for films that share the same director with ""Natural Born Killers"", the Cypher code could be:

```
MATCH (m:Movie {name: 'Natural Born Killers'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
RETURN m2.name
```

This Cypher query first matches the movie ""Natural Born Killers"", then follows the DIRECTED_BY relationship to find the director of ""Natural Born Killers"". Then it finds all other movies that were also directed by this director. Finally, it returns the names of these movies. 

Please clarify the query if it's meant to find films that share another aspect with ""Natural Born Killers"".","{'Nixon', 'Grindhouse', 'Scarface', 'Talk Radio', 'Pulp Fiction', 'Evita', 'True Romance', 'Platoon', 'Wall Street', 'Savages', 'Seizure', 'Any Given Sunday', 'Conan the Barbarian', 'Death Proof', 'Jackie Brown', 'Midnight Express', '8 Million Ways to Die', 'The Hand', 'Year of the Dragon', 'Salvador', 'Four Rooms', 'JFK', 'Comandante', 'Django Unchained', 'Reservoir Dogs', 'The Doors', 'Alexander', 'Born on the Fourth of July', 'Inglourious Basterds'}"
990,which films share with [On My Way],"The natural language query is ambiguous and does not specify what aspect (Director, Writer, Actor, Year, Language, Tag, Genre, Votes, Rating) the films share with 'On My Way'. For example, it could mean films directed by the same director, films written by the same writer, films starring the same actors, etc. 

Assuming that you want to find the movies directed by the same director as 'On My Way', the Cypher query would be:

```Cypher
MATCH (m:Movie {name: 'On My Way'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
RETURN m2.name
```

This code will return the names of all movies directed by the same director as 'On My Way'. 

To make it more general, you need to specify the attribute you are inquiring about.",{'Backstage'}
991,[Tomu Uchida] &apos; s films were written by whom,"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Tomu Uchida'}), (m)-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'Tsutomu Minakami'}
992,who are movie co-writers of [Bruce Jay Friedman],"MATCH (m:Movie)-[:WRITTEN_BY]-(w:Writer {name: 'Bruce Jay Friedman'}), (m)-[:WRITTEN_BY]-(coWriter:Writer)
WHERE w.name != coWriter.name
RETURN coWriter.name","{'Neil Simon', 'Robert Boris', 'Stan Daniels', 'Ed. Weinberger', 'Kevin Barnett', 'Peter Farrelly', 'Scot Armstrong', 'Leslie Dixon', 'Carl Gottlieb'}"
993,[Karen Kopins] &apos;s films were released in which years,"""MATCH (a:Actor {name: 'Karen Kopins'})-[:STARRED_ACTORS]-(m:Movie)-[:RELEASE_YEAR]->(y:Year) RETURN y.name""",{'1985'}
994,which genres are directed [Kat Coiro] films,"```
MATCH (d:Director {name: ""Kat Coiro""})<-[:DIRECTED_BY]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```",{'Comedy'}
995,which films share with [Caged Heat],"I'm sorry, but your query ""which films share with [Caged Heat]"" is not clear. Could you please specify what kind of sharing you are referring to? For example, do you mean films that share the same director, actor, language, or any other specific attribute with the movie ""Caged Heat""?","{'The Truth About Charlie', 'Stop Making Sense'}"
996,which genres are the films written by [David Lloyd] in,"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""David Lloyd""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```","{'Thriller', 'Action'}"
997,who are the actors of the screenwriter [Enda Walsh],"""MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Enda Walsh'}), (m)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name""","{'Cillian Murphy', 'Per Oscarsson', 'Elaine Cassidy', 'Liam McMahon'}"
998,with [Bruce Jones],"Your natural language query is not clear. Could you please provide more context or details? Are you asking for movies directed by Bruce Jones, written by Bruce Jones, or starred by Bruce Jones?","{'Ricky Tomlinson', 'Gemma Phoenix', 'Julie Brown'}"
999,the films staged by [Ashleigh Ball] were in what genres,"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Ashleigh Ball'}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name""",{'Documentary'}
1000,when the films directed by the release of [Stuart Murdoch],"The natural language query appears to be ambiguous or incorrect. It is not clear what is meant by ""films directed by the release of Stuart Murdoch"". If you want to know the movies directed by Stuart Murdoch, the Cypher query would be:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Stuart Murdoch""}) RETURN m.name
```

If you want to know the release years of movies directed by Stuart Murdoch, the Cypher query would be:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Stuart Murdoch""}), (m)-[:RELEASE_YEAR]->(y:Year) RETURN y.name
```

Please provide a more precise query.",{'2014'}
1001,which films have the same screenwriter of [Country Strong],"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)
WHERE m.name = 'Country Strong'
RETURN m2.name
```","{'Endless Love', 'The Greatest', ""You're Not You""}"
1002,which were the years of the release of [Ken Sanzel] films,"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Ken Sanzel'})-[:RELEASE_YEAR]->(y:Year) RETURN y.name""",{'1998'}
1003,the screenwriter of [Time Out] also wrote which films,"```
MATCH (m:Movie {name: ""Time Out""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name
```","{'The Class', 'Human Resources', 'Heading South', '7 Days in Havana'}"
1004,who are directors of the films written by [Evan Hunter],"```cypher
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Evan Hunter""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name
```","{'Frank Perry', 'John Frankenheimer', 'Alfred Hitchcock', 'Delbert Mann', 'Richard A. Colla', 'Richard Quine'}"
1005,When films led by the release of [Chris Bohjalian],"The natural language query seems to be incomplete or unclear, as it doesn't specify what information about films led by the release of Chris Bohjalian is required. For instance, are we looking for a list of movies released by Chris Bohjalian? Are we looking for the year of release, the actors in these movies, or some other details?

Assuming Chris Bohjalian is a Director and we want to find all movies directed by him, the Cypher query could be:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name = 'Chris Bohjalian'
RETURN m.name
```

Please provide more specific details about the required information for a more accurate Cypher query.",{'2012'}
1006,Which genres do [Deepak Tijori] movies fall under,"```
MATCH (a:Actor {name:""Deepak Tijori""})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```",{'Comedy'}
1007,which films share with [Farewell to the King],"The provided natural language query is not clear. Could you please provide additional details about what attributes or relations the films are supposed to share with ""Farewell to the King""? For example, are you interested in films that share the same director, actors, genre, release year, etc? Please clarify.","{'The Wind and the Lion', 'Jeremiah Johnson', 'Rough Riders', 'Dillinger', 'Extreme Prejudice', 'Big Wednesday', 'The Life and Times of Judge Roy Bean', 'Apocalypse Now', 'Magnum Force', 'Conan the Barbarian', 'Red Dawn'}"
1008,which are preceded by [Courtney B. Vance],"The natural language query provided does not specify the role of ""Courtney B. Vance"" or what entities should be returned that are ""preceded"" by him. Please provide more specific details for the query.","{'Robbie Coltrane', 'Elijah Wood', 'Lonette McKee', 'Whitney Houston', 'Charles S. Dutton', 'Jason Robards', 'Denzel Washington'}"
1009,the scriptwriter of [South Pacific] also wrote movies,"```
MATCH (m:Movie {name: ""South Pacific""})-[:WRITTEN_BY]->(w:Writer)
MATCH (w)-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name
```","{'Fanny', 'Higher and Higher', 'The Hawaiians', 'Hawaii', 'Mister Roberts'}"
1010,which films share with [Sleepy Hollow],"The query is not clear about what aspect the films should share with ""Sleepy Hollow"". This could refer to sharing the same director, actors, writers, genre, year of release, language, tags, or ratings. Please provide more specific information.","{'The Wolfman', 'The Adventures of Ichabod and Mr. Toad'}"
1011,Which films have the same [The Omega Man],"This query is a bit unclear, but I'll assume that you want to find movies that have the same director as ""The Omega Man"". If not, please provide more context.

```cypher
MATCH (m:Movie {name: 'The Omega Man'})-[:DIRECTED_BY]->(d:Director)
MATCH (other:Movie)-[:DIRECTED_BY]->(d)
WHERE m <> other
RETURN other.name
```","{'Earthquake', 'The Wreck of the Mary Deare', 'El Cid', 'The Naked Jungle', 'The War Lord', 'Planet of the Apes', ""The President's Lady"", 'Ben-Hur', 'The Agony and the Ecstasy', 'The Awakening', 'Dark City', 'Airport 1975', 'Touch of Evil', 'Solar Crisis', 'Mother Lode', 'The Big Country', '55 Days at Peking', 'Soylent Green', 'Will Penny', 'Major Dundee', 'Midway', 'Khartoum', 'Arrowhead', 'Treasure Island', 'The Ten Commandments', 'The Last Hard Men', 'The Far Horizons', 'The Greatest Show on Earth', 'The Hawaiians', 'The Private War of Major Benson', 'The Call of the Wild', 'The Mountain Men', 'Gray Lady Down', 'Skyjacked', 'Two-Minute Warning', 'Ruby Gentry'}"
1012,which films share with [It's Always Fair Weather],"Your query is a bit ambiguous. Could you please specify what kind of information you are looking for? For instance, do you want to know which films share the same director, actors, or genre as ""It's Always Fair Weather""?","{'On the Town', 'The Band Wagon', 'Good News', 'The Barkleys of Broadway'}"
1013,what are the films that have the same screenwriter of [Beware of a Holy Whore],"```cypher
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = ""Beware of a Holy Whore"" 
WITH w.name AS writer 
MATCH (movie:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE w.name = writer 
RETURN movie.name
```","{'Veronika Voss', 'Katzelmacher', ""Satan's Brew"", 'Effi Briest', 'The Merchant of Four Seasons', 'The American Soldier', 'The Bitter Tears of Petra von Kant', 'Gods of the Plague', 'Water Drops on Burning Rocks', 'Lola', 'Why Does Herr R. Run Amok?', 'Querelle', 'World on a Wire', 'The Marriage of Maria Braun', 'Lili Marleen', 'Fox and His Friends', 'Whity', 'Chinese Roulette'}"
1014,who are film co-writers of [Ubaldo Ragona],"Unfortunately, based on the provided schema and relations, there's no direct way to find co-writers of a specific writer as there's no defined relationship between writers.","{'Furio M. Monetti', 'Richard Matheson'}"
1015,who is registered as editor of [J.F. Lawton] written films,"The database schema provided does not have any information regarding an ""editor"" entity or a relationship that could denote an ""editor"" of a film. The available entities are 'Movie', 'Director', 'Writer', 'Actor', 'Year', 'Language', 'Tag', 'Genre', 'Votes', 'Rating' and the relationships are 'DIRECTED_BY', 'WRITTEN_BY', 'STARRED_ACTORS', 'RELEASE_YEAR', 'IN_LANGUAGE', 'HAS_TAGS', 'HAS_GENRE', 'HAS_IMDB_VOTES', 'HAS_IMDB_RATING'.

Please provide a valid natural language query that can be answered with the given database schema.",{'Barry Primus'}
