,query,target_query,generated_query
1600,which films may be described by [sam rockwell],"{'Moon', 'Lawn Dogs', 'Choke', 'Galaxy Quest', 'Matchstick Men', 'Laggies', 'Confessions of a Dangerous Mind', 'The Hitchhikers Guide to the Galaxy', 'The Way Way Back', 'Snow Angels', 'Seven Psychopaths', 'The Winning Season', 'Better Living Through Chemistry', 'Iron Man 2', 'Joshua'}","{'Moon', 'Lawn Dogs', 'Choke', 'Galaxy Quest', 'Matchstick Men', 'Laggies', 'Confessions of a Dangerous Mind', ""The Hitchhiker's Guide to the Galaxy"", 'Seven Psychopaths', 'The Way Way Back', 'Snow Angels', 'The Winning Season', 'Better Living Through Chemistry', 'Iron Man 2', 'Joshua'}"
1601,what films can be described by [miguel arteta],set(),"{'The Good Girl', 'Youth in Revolt', 'Cedar Rapids'}"
1602,Which movies are on [aamir khan],set(),"{'PK', '3 Idiots'}"
1603,What are the film on [arabian nights],set(),{'Arabian Nights'}
1604,Which movies are on [richard curtis],set(),"{'The Girl in the Café', 'Love Actually', 'About Time'}"
1605,what the films are on [lionel barrymore],set(),"{""You Can't Take It With You"", 'Mark of the Vampire', 'Guilty Hands', 'A Free Soul', 'The Devil-Doll', 'Camille'}"
1606,which film can be described by [philip kaufman],set(),"{'Quills', 'The Wanderers', 'Twisted', 'Invasion of the Body Snatchers', 'The Unbearable Lightness of Being'}"
1607,What are the films at [pier paolo pasolini],set(),"{'Medea', 'Mamma Roma', 'Arabian Nights', 'Teorema', 'Oedipus Rex', 'The Hawks and the Sparrows', 'The Canterbury Tales', 'The Decameron', 'Salò, or the 120 Days of Sodom', 'La rabbia', 'The Gospel According to St. Matthew', 'Accattone', 'Ro.Go.Pa.G.', 'Love Meetings'}"
1608,what films are on [david koepp],set(),"{'Premium Rush', 'Secret Window', 'Ghost Town', 'Stir of Echoes'}"
1609,the films are on [ennio morricone],set(),"{'Love Affair', 'Frantic', 'The Good, the Bad and the Ugly', 'A Fistful of Dollars', 'The Mission', 'Once Upon a Time in the West', 'Days of Heaven', 'The Untouchables'}"
1610,what films can be described by [roberto rossellini],"{'Europe 51', 'Rome, Open City', 'The Flowers of St. Francis', 'Stromboli', 'Ro.Go.Pa.G.', 'Journey to Italy', 'Paisan'}","{'Rome, Open City', 'Stromboli', 'The Flowers of St. Francis', ""Europe '51"", 'Ro.Go.Pa.G.', 'Journey to Italy', 'Paisan'}"
1611,What are the films on [david ogden stiers],set(),{'The Majestic'}
1612,What films can be described by [michael douglas],"{'Wonder Boys', 'The Game', 'A Chorus Line', 'Fatal Attraction', 'Disclosure', 'The China Syndrome', 'The Sentinel', 'Wall Street', 'Behind the Candelabra', 'One Night at McCools', 'Romancing the Stone', 'Dont Say a Word', 'Solitary Man', 'Falling Down', 'The Jewel of the Nile', 'The American President', 'Ghosts of Girlfriends Past', 'Basic Instinct', 'A Perfect Murder'}","{'Wonder Boys', 'The Game', 'A Chorus Line', 'Fatal Attraction', ""One Night at McCool's"", 'Disclosure', 'The China Syndrome', 'The Sentinel', 'Wall Street', ""Don't Say a Word"", 'Behind the Candelabra', 'Romancing the Stone', 'Solitary Man', 'Falling Down', 'The Jewel of the Nile', 'The American President', 'Ghosts of Girlfriends Past', 'Basic Instinct', 'A Perfect Murder'}"
1613,What the films are on [leonardo dicaprio],set(),"{'Body of Lies', 'Titanic', 'Shutter Island', 'Catch Me If You Can', 'The Man in the Iron Mask', 'The Wolf of Wall Street', 'The Great Gatsby', 'The Beach', 'Revolutionary Road', 'The Aviator', 'Total Eclipse', 'The Quick and the Dead', 'The Departed', 'Romeo + Juliet', 'The Basketball Diaries', 'Gangs of New York', 'Inception', 'Django Unchained', ""Marvin's Room"", 'J. Edgar', 'Blood Diamond', ""What's Eating Gilbert Grape""}"
1614,What the films are on [edward buzzell],set(),{'Song of the Thin Man'}
1615,what films can be described by [richard pryor],"{'Stir Crazy', 'Superman III', 'Lady Sings the Blues', 'The Mack', 'The Toy', 'Brewsters Millions'}","{'Stir Crazy', 'Superman III', 'Lady Sings the Blues', 'The Mack', 'The Toy', ""Brewster's Millions""}"
1616,which films on [foreign language],set(),"{'Evil', 'Life Is Beautiful', 'The Secret in Their Eyes', 'Les Misérables', 'Infernal Affairs', 'A Separation'}"
1617,What are the film on [michael j. fox],set(),"{'For Love or Money', 'Back to the Future Part III', 'Mars Attacks!', 'The Frighteners', 'Stuart Little 2', 'Doc Hollywood', 'The Hard Way', 'Back to the Future', 'Teen Wolf', 'Midnight Madness', 'Life with Mikey', 'Stuart Little', 'Back to the Future Part II', 'Greedy'}"
1618,What are the films at [william keighley],set(),"{'The Man Who Came to Dinner', 'The Adventures of Robin Hood', 'The Match King', 'The Bride Came C.O.D.', 'George Washington Slept Here'}"
1619,The films on [mick jackson],set(),"{'Temple Grandin', 'Tuesdays with Morrie', 'Live from Baghdad', 'L.A. Story', 'Clean Slate', 'Volcano', 'Threads'}"
1620,which movies can be described by [george roy hill],set(),"{'A Little Romance', 'Toys in the Attic', 'The World of Henry Orient', 'Slap Shot', 'Butch Cassidy and the Sundance Kid', 'Funny Farm', 'Thoroughly Modern Millie', 'The World According to Garp', 'Slaughterhouse-Five', 'The Sting'}"
1621,What films are on [rob zombie],set(),"{'House of 1000 Corpses', 'Halloween', 'The Haunted World of El Superbeasto', ""The Devil's Rejects"", 'The Lords of Salem'}"
1622,which films can be described by [nastassja kinski],"{'Paris, Texas', 'Marias Lovers', 'Cat People', 'Unfaithfully Yours'}","{""Maria's Lovers"", 'Unfaithfully Yours', 'Texas', 'Paris', 'Cat People'}"
1623,which films are at [julie taymor],set(),"{'Titus', 'Frida', 'Across the Universe'}"
1624,Which movies are on [john candy],set(),"{'Spaceballs', 'Summer Rental', 'Going Berserk', 'Uncle Buck', 'Splash', 'The Great Outdoors', 'Stripes', 'Cool Runnings', ""Who's Harry Crumb?"", 'Volunteers', 'The Rescuers Down Under', 'The Blues Brothers'}"
1625,Which movies can be described by [dean stockwell],"{'Compulsion', 'Paris, Texas'}","{'Paris', 'Compulsion', 'Texas'}"
1626,what films can be described with [rural],{'Winters Bone'},"{""Winter's Bone""}"
1627,which films can be described in [hilary swank],"{'The Reaping', 'The Black Dahlia', 'The Next Karate Kid', 'Mary and Martha', 'Million Dollar Baby', 'Conviction', 'Boys Dont Cry', 'Insomnia', 'Freedom Writers', 'The Gift'}","{'The Reaping', 'The Black Dahlia', 'The Next Karate Kid', 'Mary and Martha', 'Million Dollar Baby', 'Conviction', 'Insomnia', 'Freedom Writers', ""Boys Don't Cry"", 'The Gift'}"
1628,Which films are on [ron mann],set(),"{'Comic Book Confidential', 'Grass'}"
1629,which films are at [nicholas meyer],set(),"{'Time After Time', 'The Day After', 'The Deceivers'}"
1630,what the movies are on [jason bateman],set(),"{'Couples Retreat', 'The Kingdom', 'Bad Words', 'Horrible Bosses', 'The Switch', 'Extract', 'Juno', 'Hancock', 'State of Play'}"
1631,the films are on [neil gaiman],set(),"{'Coraline', 'Beowulf', 'Stardust'}"
1632,which films are at [john cassavetes],set(),"{'Minnie and Moskowitz', 'Gloria', 'A Woman Under the Influence', 'Too Late Blues', 'Shadows', 'Opening Night', 'Husbands', 'The Killing of a Chinese Bookie', 'Love Streams', 'A Child Is Waiting', 'Faces'}"
1633,What are the films on [steven soderbergh],set(),"{""Ocean's Twelve"", 'Kafka', 'The Good German', 'Traffic', 'Haywire', 'Erin Brockovich', 'Magic Mike', 'Full Frontal', 'King of the Hill', 'Contagion', ""Gray's Anatomy"", ""Ocean's Eleven"", 'Behind the Candelabra', ""Ocean's Thirteen"", 'The Limey', 'Out of Sight', 'Side Effects', 'The Informant!', 'Solaris', 'Sex, Lies, and Videotape'}"
1634,the films are on [ulu grosbard],set(),"{'Straight Time', 'The Subject Was Roses', 'The Deep End of the Ocean'}"
1635,which movies are on [volcano],"{'Volcano', 'Dantes Peak'}","{'Volcano', ""Dante's Peak""}"
1636,which film may be described with [simon pegg],"{'Shaun of the Dead', 'Big Nothing', 'Paul', 'Hector and the Search for Happiness', 'The Adventures of Tintin', 'The Good Night', 'Star Trek Into Darkness', 'Hot Fuzz', 'The Worlds End', 'A Fantastic Fear of Everything'}","{'Shaun of the Dead', 'Paul', 'Big Nothing', ""The World's End"", 'Hector and the Search for Happiness', 'The Adventures of Tintin', 'The Good Night', 'Star Trek Into Darkness', 'Hot Fuzz', 'A Fantastic Fear of Everything'}"
1637,Which movies are on [shirley maclaine],set(),"{""The Children's Hour"", 'Irma la Douce', 'Terms of Endearment', 'In Her Shoes', 'The Apartment', 'Two for the Seesaw'}"
1638,which films are at [colin clive],set(),"{'Mad Love', 'Frankenstein'}"
1639,what the movies are on [neil jordan],set(),"{""We're No Angels"", 'The Brave One', 'The End of the Affair', 'Breakfast on Pluto', 'In Dreams', 'Ondine', 'Mona Lisa', 'Michael Collins', 'The Crying Game', 'The Butcher Boy', 'The Company of Wolves', 'The Good Thief', 'Byzantium'}"
1640,which films are on [keri russell],set(),"{'Leaves of Grass', 'Extraordinary Measures', 'The Magic of Ordinary Days'}"
1641,which films are on [richard dreyfuss],set(),"{'What About Bob?', 'Leaves of Grass', 'Piranha 3D', ""Mr. Holland's Opus"", 'W.', 'Jaws', 'The Apprenticeship of Duddy Kravitz'}"
1642,the movies are on [michelle rodriguez],set(),"{'Avatar', 'Girlfight', 'The Fast and the Furious', 'S.W.A.T.', 'Machete'}"
1643,what movies are on [restaurant],"{'Ratatouille', 'The Slammin Salmon', 'Dinner Rush', 'Rocky Balboa'}","{'Ratatouille', ""The Slammin' Salmon"", 'Dinner Rush', 'Rocky Balboa'}"
1644,the films are on [leslie nielsen],set(),"{'Superhero Movie', 'Spy Hard', 'Repossessed', 'Forbidden Planet', 'Airplane!', 'Wrongfully Accused'}"
1645,which films can be described by [jake gyllenhaal],"{'Jarhead', 'Prisoners', 'Donnie Darko', 'Source Code', 'The Day After Tomorrow', 'Zodiac', 'End of Watch', 'October Sky', 'Brothers', 'Brokeback Mountain', 'Nightcrawler', 'Enemy', 'Bubble Boy', 'Proof', 'Rendition'}","{'Enemy', 'Jarhead', 'Prisoners', 'Donnie Darko', 'Source Code', 'The Good Girl', 'Zodiac', 'End of Watch', 'Brothers', 'October Sky', 'Brokeback Mountain', 'Nightcrawler', 'The Day After Tomorrow', 'Bubble Boy', 'Proof', 'Rendition'}"
1646,What films can be described with [john krasinski],"{'Away We Go', 'License to Wed', 'Something Borrowed', 'Its Complicated'}","{'Away We Go', ""It's Complicated"", 'License to Wed', 'Something Borrowed'}"
1647,what movies are on [bruno barreto],set(),"{'View from the Top', 'Four Days in September', 'One Tough Cop', 'Last Stop 174'}"
1648,What are the movies on [david cross],set(),"{'Megamind', 'Eternal Sunshine of the Spotless Mind', 'Kung Fu Panda'}"
1649,which film may be described by [barbara stanwyck],"{'Theres Always Tomorrow', 'Sorry, Wrong Number', 'The Miracle Woman', 'Night Nurse', 'Double Indemnity', 'Remember the Night', 'Clash by Night', 'Baby Face', 'Meet John Doe', 'The Lady Eve', 'Stella Dallas', 'Christmas in Connecticut', 'Ball of Fire', 'East Side, West Side', 'The Furies', 'The Strange Love of Martha Ivers', 'The Bitter Tea of General Yen', 'Forty Guns'}","{'Sorry, Wrong Number', 'The Miracle Woman', 'Night Nurse', ""There's Always Tomorrow"", 'Double Indemnity', 'Remember the Night', 'Clash by Night', 'Baby Face', 'Meet John Doe', 'The Lady Eve', 'Stella Dallas', 'Christmas in Connecticut', 'Ball of Fire', 'East Side, West Side', 'The Furies', 'The Strange Love of Martha Ivers', 'The Bitter Tea of General Yen', 'Forty Guns'}"
1650,which films can be described by [joseph h. lewis],set(),"{'Gun Crazy', 'My Name Is Julia Ross', 'Pride of the Bowery', 'The Big Combo'}"
1651,what films are at [joel schumacher],set(),"{'Car Wash', 'Falling Down', 'Batman Forever', 'The Client', 'Phone Booth', 'Bad Company', 'The Phantom of the Opera', 'A Time to Kill'}"
1652,what films are at [jean negulesco],"{'Three Coins in the Fountain', 'Boy on a Dolphin', 'Titanic', 'Johnny Belinda', 'The Best of Everything', 'How to Marry a Millionaire', 'Phone Call from a Stranger', 'Daddy Long Legs', 'Road House', 'Humoresque', 'The Rains of Ranchipur', 'The Pleasure Seekers', 'The Mask of Dimitrios', 'Nobody Lives Forever', 'The Mudlark', 'Three Came Home', 'Three Strangers'}","{'Three Strangers', 'Johnny Belinda', 'Titanic', 'How to Marry a Millionaire', 'Phone Call from a Stranger', 'Humoresque', 'The Mask of Dimitrios', 'Nobody Lives Forever', 'The Mudlark', 'Three Came Home', 'Road House'}"
1653,Which movies are on [michael haneke],set(),"{'71 Fragments of a Chronology of Chance', 'Code Unknown', 'Amour', 'The White Ribbon', ""Benny's Video"", 'Time of the Wolf', 'The Piano Teacher', 'The Seventh Continent', 'Funny Games'}"
1654,which movies can be described by [lauren ambrose],"{'Cant Hardly Wait', 'Where the Wild Things Are'}","{'Where the Wild Things Are', ""Can't Hardly Wait""}"
1655,which film can be described with [italian],set(),"{'La Strada', 'Juliet of the Spirits', 'Vesna va veloce', ""L'Avventura"", 'I Vitelloni', 'The Best of Youth', 'My Voyage to Italy', 'The Tiger and the Snow', 'The House by the Cemetery', 'The Good, the Bad and the Ugly', 'The Italian Job', 'La Dolce Vita', 'We Have a Pope', 'The Godfather', 'For a Few Dollars More', 'Deep Red', 'Two Women', 'Sandra', 'Bicycle Thieves', 'A Bronx Tale', 'Italian for Beginners', 'Cannibal Holocaust', 'Tentacles', 'Life Is Beautiful', 'A Special Day', 'The Beyond', 'Cinema Paradiso', 'Malèna', 'City of the Living Dead'}"
1656,which film may be described by [robert downey jr.],set(),"{'Sherlock Holmes', 'Johnny Be Good'}"
1657,what the films are on [alfred hitchcock],set(),"{'Sabotage', 'Strangers on a Train', 'The Lady Vanishes', 'Blackmail', 'The Birds', 'Rear Window', 'Psycho', 'Lifeboat', 'I Confess', 'Topaz', 'The Man Who Knew Too Much', 'To Catch a Thief', 'The Trouble with Harry', 'Notorious', 'Torn Curtain', 'Marnie', 'Stage Fright', 'Rope', 'Foreign Correspondent', 'Rebecca', 'Vertigo', 'Saboteur', 'Dial M for Murder', 'North by Northwest', 'Suspicion', 'The 39 Steps', 'Spellbound', 'Jamaica Inn', 'Shadow of a Doubt', 'The Wrong Man', 'Frenzy', 'The Lodger'}"
1658,What the movies are on [lawrence kasdan],set(),"{'Silverado', 'I Love You to Death', 'French Kiss', 'The Big Chill', 'Body Heat'}"
1659,What films can be described with [john wayne],"{'The Quiet Man', 'Sands of Iwo Jima', 'The Cowboys', 'True Grit', 'North to Alaska', 'Red River', 'McLintock!', 'The Shadow of the Eagle', 'The Green Berets', 'Chisum', 'Fort Apache', 'Blood Alley', 'Hondo', 'Rio Bravo', 'Hellfighters', 'Big Jake', 'Stagecoach', 'The Searchers', 'The Conqueror', 'The War Wagon', 'The Horse Soldiers', 'The Shootist', 'Hatari!', 'El Dorado', 'Rio Lobo', 'The Sons of Katie Elder', 'The Man Who Shot Liberty Valance', 'Wake of the Red Witch', 'In Harms Way', 'Donovans Reef', 'Rooster Cogburn', 'Riders of Destiny', 'Angel and the Badman', 'The Longest Day', 'The Alamo', 'Cast a Giant Shadow', 'Reap the Wild Wind', 'She Wore a Yellow Ribbon'}","{'The Quiet Man', 'Sands of Iwo Jima', 'The Cowboys', 'True Grit', 'North to Alaska', 'Red River', 'McLintock!', 'The Shadow of the Eagle', 'The Green Berets', 'Chisum', 'Fort Apache', 'Blood Alley', 'Hondo', ""Donovan's Reef"", 'Rio Bravo', 'Stagecoach', 'Big Jake', 'Hellfighters', 'The Searchers', 'The Conqueror', 'The Horse Soldiers', 'The War Wagon', 'The Shootist', ""In Harm's Way"", 'Hatari!', 'El Dorado', 'Rio Lobo', 'The Sons of Katie Elder', 'The Man Who Shot Liberty Valance', 'Wake of the Red Witch', 'Rooster Cogburn', 'Riders of Destiny', 'Angel and the Badman', 'The Longest Day', 'The Alamo', 'Cast a Giant Shadow', 'Reap the Wild Wind', 'She Wore a Yellow Ribbon'}"
1660,what movies are on [shannyn sossamon],set(),"{'The Rules of Attraction', ""A Knight's Tale"", 'Catacombs'}"
1661,the films are on [takashi shimura],"{'Godzilla', 'Stray Dog', 'Rashomon', 'Ikiru'}","{'Godzilla', 'Stray Dog', 'Ikiru'}"
1662,what movies are on [ralph fiennes],set(),"{'The Invisible Woman', 'The Reader', 'Red Dragon', 'The Avengers', 'Coriolanus', 'Maid in Manhattan', 'The Constant Gardener', 'In Bruges', 'The Prince of Egypt', 'The Grand Budapest Hotel', 'Land of the Blind', 'Skyfall', 'Quiz Show', ""Schindler's List"", 'Strange Days'}"
1663,What films can be described by [jews],"{'Defiance', 'Schindlers List', 'Fiddler on the Roof'}","{'Defiance', ""Schindler's List"", 'Fiddler on the Roof'}"
1664,which films are at [jenny agutter],set(),"{'Walkabout', 'An American Werewolf in London', ""Logan's Run""}"
1665,Which films can be described by [best picture],"{'Rocky', 'The French Connection', 'All About Eve', 'Dances with Wolves', 'West Side Story', 'The Silence of the Lambs', 'The Apartment', 'Ben-Hur', 'Platoon', 'Midnight Cowboy', 'Gone with the Wind', 'The Godfather', 'Casablanca', 'Schindlers List', 'The Departed', 'Unforgiven', 'My Fair Lady', 'On the Waterfront', 'The Best Years of Our Lives', 'It Happened One Night', 'The Bridge on the River Kwai', 'Annie Hall', 'Patton', 'Forrest Gump', 'The Sound of Music', 'Lawrence of Arabia', 'The Deer Hunter'}","{'Rocky', 'The French Connection', 'All About Eve', 'Ben-Hur', 'The Silence of the Lambs', ""Schindler's List"", 'The Apartment', 'The Deer Hunter', 'West Side Story', 'Platoon', 'Midnight Cowboy', 'Gone with the Wind', 'The Godfather', 'Casablanca', 'The Departed', 'Unforgiven', 'My Fair Lady', 'On the Waterfront', 'The Best Years of Our Lives', 'It Happened One Night', 'The Bridge on the River Kwai', 'Annie Hall', 'Patton', 'Forrest Gump', 'The Sound of Music', 'Lawrence of Arabia', 'Dances with Wolves'}"
