,query,target_query,generated_query
7314,What film has written [Frank Dietz],Naked Souls,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Frank Dietz""}) RETURN m.name"
7315,what films did [Joseph Conrad] write,The Duellists|Sabotage|Lord Jim|Amy Foster|The Secret Agent|Gabrielle|Outcast of the Islands|Victory,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Joseph Conrad'
RETURN m.name"
7316,Which film has made [Maureen Medved] write,The Tracey Fragments,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Maureen Medved'}) RETURN m.name
7317,that movies were [Walter Campbell] a writer on,Under the Skin,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Walter Campbell'}) RETURN m.name
7318,what the films [Michael Fengler] the writer of,Why Does Herr R. Run Amok?,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Michael Fengler'}) RETURN m.name
7319,What the films have [Peter M. Cohen] the writer of,Whipped,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Peter M. Cohen""}) RETURN m.name"
7320,which films are [Ján Kadár] the writer of,The Shop on Main Street,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Ján Kadár'}) RETURN m.name
7321,which films [Gladys Hurlbut] the writer,Higher and Higher,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Gladys Hurlbut'
RETURN m.name"
7322,What film did [Ian La Frenais] write,The Bank Job|Across the Universe|Flushed Away|The Commitments|Excess Baggage|The Prisoner of Zenda,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Ian La Frenais'}) RETURN m.name
7323,This film made [Patrick Ryan] write the story for,How I Won the War,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Patrick Ryan""}) RETURN m.name"
7324,which films [Jean Gruault] a writer to,Life Is a Bed of Roses,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Jean Gruault'}) RETURN m.name
7325,what the films have [Fabián Bielinsky] the writer of,Nine Queens,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Fabián Bielinsky""}) RETURN m.name"
7326,what movies did [Richard Berry] write,"22 Bullets|I, Cesar",MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Richard Berry' RETURN m.name
7327,What film did [Brent Gorski] write,Holding Trevor,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Brent Gorski""}) RETURN m.name"
7328,This film made [Timo Tjahjanto] write history for,V/H/S/2|Killers,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Timo Tjahjanto'})
RETURN m.name"
7329,what is a movie written by [Philippe Godeau],11.6,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Philippe Godeau'}) RETURN m.name
7330,What is a film by [Duncan Tucker],Transamerica,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name = ""Duncan Tucker""
RETURN m.name"
7331,what films did [Rita Mae Brown] write,The Slumber Party Massacre,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Rita Mae Brown""}) RETURN m.name"
7332,what films did [James Naughtie] write,The Deal,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'James Naughtie'}) RETURN m.name
7333,this film made [John Scott Shepherd] write history for,Joe Somebody,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'John Scott Shepherd'}) RETURN m.name
7334,This film has made [Chris Conroy] write history for,Employee of the Month,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Chris Conroy""}) RETURN m.name"
7335,that movies were [Lawrence Blume] by a writer on,Tiger Eyes,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Lawrence Blume""})
RETURN m.name"
7336,What film did [Paul Quarrington] write,Perfectly Normal,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Paul Quarrington'}) RETURN m.name
7337,Which film has made [Yorgos Kakanakis] write,Kinetta,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Yorgos Kakanakis""}) RETURN m.name"
7338,a film written by [Abby Mann],Judgment at Nuremberg|The Detective|A Child Is Waiting|Report to the Commissioner,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Abby Mann""}) RETURN m.name"
7339,Which film made [David Rayfiel] writing,Three Days of the Condor|Sabrina,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""David Rayfiel""})
RETURN m.name"
7340,what films did [Vivienne Laxdal] write,These Girls,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Vivienne Laxdal'
RETURN m.name"
7341,which films [Michael Goi] a writer to,Megan Is Missing,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Michael Goi'
RETURN m.name"
7342,what is a film by [Mathieu Amalric],On Tour|The Blue Room,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Mathieu Amalric""}) RETURN m.name"
7343,Which movie did [Paul Lalonde] write,Left Behind,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Paul Lalonde'
RETURN m.name"
7344,what films did [Julia Kwan] write,Eve and the Fire Horse,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Julia Kwan'
RETURN m.name"
7345,what movies did [Kira Muratova] write,The Asthenic Syndrome,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Kira Muratova'
RETURN m.name"
7346,This film has made [David Stenn] write history for,Girl 27,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'David Stenn'}) RETURN m.name
7347,what is a film written by [Jimmy Zeilinger],Little Sister,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Jimmy Zeilinger'})
RETURN m.name"
7348,What is a film written by [Michael Morpurgo],War Horse,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Michael Morpurgo'}) RETURN m.name
7349,This film made [John Logan] write,Skyfall|The Last Samurai|The Aviator|Hugo,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""John Logan""}) RETURN m.name"
7350,what movies did [T.E.B. Clarke] write,The Lavender Hill Mob|Passport to Pimlico|The Titfield Thunderbolt,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'T.E.B. Clarke'
RETURN m.name"
7351,What films [Alvin Moscow] the writer of,Patty Hearst,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Alvin Moscow""}) RETURN m.name"
7352,This movie has made [Jeffrey Konvitz] write history for,The Sentinel,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Jeffrey Konvitz'}) RETURN m.name
7353,which film made [David Gregory] written,The Theatre Bizarre,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""David Gregory""}) RETURN m.name"
7354,What is a film written by [Harry Tugend],Pocketful of Miracles|Poor Little Rich Girl|Captain January|Little Miss Broadway|Pigskin Parade,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Harry Tugend""}) RETURN m.name"
7355,that films have been [Gary Marks] a writer on,The Music Never Stopped,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Gary Marks'
RETURN m.name"
7356,what films did [John Herzfeld] write,2 Days in the Valley|Two of a Kind,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""John Herzfeld""}) RETURN m.name"
7357,what films did [Chad Crawford Kinkle] write,Jug Face,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = ""Chad Crawford Kinkle"" RETURN m.name"
7358,what films did [Gérard Oury] write,The Mirror Has Two Faces|Delusions of Grandeur|The Sucker|The Brain,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Gérard Oury""
RETURN m.name"
7359,What films are [Fernando León de Aranoa] a writer on,Mondays in the Sun|Princesas,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Fernando León de Aranoa'
RETURN m.name"
7360,this is a film written by [Howard Rodman],Madigan,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Howard Rodman'}) RETURN m.name
7361,which film has written [Amy Tan],The Joy Luck Club,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Amy Tan'}) RETURN m.name
7362,which films [Richard Flournoy] a writer,The More the Merrier,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Richard Flournoy""}) RETURN m.name"
7363,Which film did [Kim Powers] write,Finding North,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Kim Powers""}) RETURN m.name"
7364,that is a film written by [Jules Stewart],K-11,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Jules Stewart'}) RETURN m.name
7365,What is a film written by [Gordon Cotler],Arabesque,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Gordon Cotler""}) RETURN m.name"
7366,what movies did [Harold Ramis] write,Groundhog Day|Ghostbusters|Analyze This|Animal House|Bedazzled|Caddyshack|Year One|Analyze That|Stripes|Caddyshack II|Club Paradise,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Harold Ramis'}) RETURN m.name
7367,This film made [Renzo Avanzo] write history for,The Golden Coach,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Renzo Avanzo""}) RETURN m.name"
7368,this movie made [Robert Siodmak] write history for,Conflict,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Robert Siodmak""}) RETURN m.name"
7369,This film made [Keith Waterhouse] writing history for,Billy Liar|Whistle Down the Wind,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Keith Waterhouse""}) RETURN m.name"
7370,This movie made [Zachary Donohue] write history for,The Den,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Zachary Donohue'})
RETURN m.name"
7371,What film has made [William L. White] written,They Were Expendable,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""William L. White""}) RETURN m.name"
7372,which film did [Tim Baker] write,Samsara,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Tim Baker'
RETURN m.name"
7373,What is a film written by [Ehud Yonay],Top Gun,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Ehud Yonay'}) RETURN m.name
7374,this movie made [Alexandre O. Philippe] write history for,Doc of the Dead,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Alexandre O. Philippe""}) RETURN m.name"
7375,which is a film written by [Larry Ferguson],Beyond the Law,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Larry Ferguson'}) RETURN m.name
7376,Which film has made [Gérard Jugnot] written,Monsieur Batignole,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Gérard Jugnot'}) RETURN m.name
7377,This movie made [Zachary Heinzerling] write history for,Cutie and the Boxer,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Zachary Heinzerling""}) RETURN m.name"
7378,that films have been [Gene Lyons] a writer on,The Hunting of the President,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Gene Lyons'
RETURN m.name"
7379,what films did [Paul Gottlieb] write,In Praise of Older Women,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Paul Gottlieb'
RETURN m.name"
7380,Which film made [Kenneth Lonergan] write,Gangs of New York|Analyze This|You Can Count on Me|Margaret,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Kenneth Lonergan'}) RETURN m.name
7381,Which film made [Erica Rivinoja] written,Cloudy with a Chance of Meatballs 2,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Erica Rivinoja'}) RETURN m.name
7382,What is a film written by [Katie Ford],Miss Congeniality,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Katie Ford""}) RETURN m.name"
7383,which films [Peter Del Monte] the writer of,Julia and Julia,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Peter Del Monte""}) RETURN m.name"
7384,What is a film written by [Tim Robbins],Dead Man Walking|Bob Roberts|Cradle Will Rock,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Tim Robbins""}) RETURN m.name"
7385,Which film made [Conor McMahon] writing,Stitches|Dead Meat,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Conor McMahon""}) RETURN m.name"
7386,which film did [Jeffrey Bloom] write,Flowers in the Attic|Blood Beach|11 Harrowhouse,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Jeffrey Bloom""}) RETURN m.name"
7387,which films [Joseph Michael Cala] the writer of,Angel,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Joseph Michael Cala'}) RETURN m.name
7388,What film did [Jukka Kärkkäinen] write,The Punk Syndrome,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Jukka Kärkkäinen""}) RETURN m.name"
7389,What films [Kim Fuller] the writer of,Spice World|High Heels and Low Lifes,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Kim Fuller""}) RETURN m.name"
7390,what the movies [Greta Gerwig] the writer of,Frances Ha|Nights and Weekends,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Greta Gerwig'}) RETURN m.name
7391,that films have been [Brian Taylor] a writer on,Crank|Gamer|Pathology,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name:""Brian Taylor""}) RETURN m.name"
7392,This film made [Walter Farley] write history for,The Black Stallion|The Black Stallion Returns|The Young Black Stallion,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Walter Farley'}) RETURN m.name
7393,What films are [Leonardo Pieraccioni] the writer of,The Cyclone,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Leonardo Pieraccioni' RETURN m.name
7394,which films [John Paxton] a writer,On the Beach|Crossfire|Fourteen Hours|Cornered|Kotch,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'John Paxton'}) RETURN m.name
7395,Which film has made [Ari Folman] write,Waltz with Bashir|The Congress,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Ari Folman'}) RETURN m.name
7396,what is a movie written by [Matt Winston],Thanks for Sharing,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Matt Winston""}) RETURN m.name"
7397,which films [Clive Dawson] a writer,The Last Days on Mars|The Bunker,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Clive Dawson""}) RETURN m.name"
7398,Which film made [Joe Forte] written,Firewall,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Joe Forte""}) RETURN m.name"
7399,This movie made [Walter Kirn] write,Up in the Air|Thumbsucker,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Walter Kirn'}) RETURN m.name
7400,What films [Ted Kotcheff] the writer,North Dallas Forty,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Ted Kotcheff'}) RETURN m.name
7401,what movies did [Charles Robert Carner] write,Blind Fury|Witless Protection,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Charles Robert Carner""}) RETURN m.name"
7402,this movie did [David Elfick] write,Newsfront,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'David Elfick'}) RETURN m.name
7403,This film made [Edward Riche] writing history for,Rare Birds,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name:'Edward Riche'}) RETURN m.name
7404,what movies did [Joseph Than] write,Deception,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Joseph Than'
RETURN m.name"
7405,what the films [Javier Fesser] the writer of,Camino,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Javier Fesser' RETURN m.name
7406,this movie made [Luca Fazzi] write history for,Tiresia,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Luca Fazzi""})
RETURN m.name"
7407,what movies did [Marcos Bernstein] write,Central Station,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Marcos Bernstein' RETURN m.name
7408,what the films [John Tatoulis] the writer of,The Silver Brumby,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""John Tatoulis""}) RETURN m.name"
7409,What films [Chris Kentis] the writer of,Open Water,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Chris Kentis""}) RETURN m.name"
7410,what films did [Will Tiao] write,Formosa Betrayed,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Will Tiao""
RETURN m.name"
7411,This film made [Viña Delmar] write history for,The Awful Truth|Make Way for Tomorrow|Bad Girl,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Viña Delmar""}) RETURN m.name"
7412,Which film has made [Diane Kurys] written,Entre Nous|Peppermint Soda,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Diane Kurys""}) RETURN m.name"
7413,this is a film written by [Stefano Piani],Dracula 3D,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Stefano Piani""
RETURN m.name"
7414,This film made [Chris Ceraso] write history for,The Turning,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Chris Ceraso""}) RETURN m.name"
7415,a film written by [Marcelo Birmajer],Lost Embrace,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Marcelo Birmajer'
RETURN m.name"
7416,that films have been [Kaori Nakamura] a writer on,Ocean Waves,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Kaori Nakamura""}) RETURN m.name"
7417,films were [Robert Kaplow] a writer on,Me and Orson Welles,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Robert Kaplow""})
RETURN m.name"
7418,What film has made [Robert Smith] written,Sudden Fear,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Robert Smith' RETURN m.name
7419,that films have been [Jeff Kinney] a writer on,Diary of a Wimpy Kid,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Jeff Kinney'
RETURN m.name"
7420,This movie made [Errol Morris] writing,The Thin Blue Line|The Unknown Known,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Errol Morris'}) RETURN m.name
7421,What films [Gareth Evans] the writer of,The Raid 2|V/H/S/2|Merantau,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Gareth Evans""}) RETURN m.name"
7422,what the movies [Steve Lawson] the writer of,The Elephant Man,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Steve Lawson'}) RETURN m.name
7423,This film made [Tom Provost] write the story for,The Presence,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Tom Provost'}) RETURN m.name
7424,Which film has made [Billy Samoa Saleebey] write,Rolling,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Billy Samoa Saleebey""
RETURN m.name"
7425,This movie made [Don Houghton] write,Dracula A.D. 1972,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Don Houghton""}) RETURN m.name"
7426,which film made [Hervé de Crécy] write,Logorama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Hervé de Crécy""}) RETURN m.name"
7427,What is a film written by [William R. Lipman],Little Miss Marker,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""William R. Lipman""}) RETURN m.name"
7428,what is a movie written by [Charles Lederer],His Girl Friday|Gentlemen Prefer Blondes|Kiss of Death|Mutiny on the Bounty|The Spirit of St. Louis|Can-Can|The Front Page|Broadway Serenade,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Charles Lederer""}) RETURN m.name"
7429,what movies did [Billie Letts] write,Where the Heart Is,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Billie Letts' RETURN m.name
7430,This movie made [Neal Israel] writing,Bachelor Party|Real Genius|Moving Violations,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Neal Israel'}) RETURN m.name
7431,What film has written [Rodrigo Cortés],Red Lights,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Rodrigo Cortés""}) RETURN m.name"
7432,what movies did [Pierre Barillet] write,Potiche|Cactus Flower,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Pierre Barillet'
RETURN m.name"
7433,what films did [Naoyuki Tomomatsu] write,Vampire Girl vs. Frankenstein Girl,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = ""Naoyuki Tomomatsu"" RETURN m.name"
7434,that is a film written by [Tom Reed],Waterloo Bridge|Pittsburgh,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Tom Reed""}) RETURN m.name"
7435,What films are [Mike Cahill] a writer on,Another Earth|I Origins|King of California,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Mike Cahill'
RETURN m.name"
7436,This film made [Skip Hollandsworth] writing history for,Bernie,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Skip Hollandsworth""}) RETURN m.name"
7437,What the films [Niven Busch] the writer of,The Westerner|In Old Chicago|Belle Starr,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Niven Busch""}) RETURN m.name"
7438,This movie made [Jeff Filgo] write,Take Me Home Tonight,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Jeff Filgo'}) RETURN m.name
7439,This is a film written by [Paul Weitz],About a Boy|In Good Company|American Dreamz,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Paul Weitz'
RETURN m.name"
7440,what is a movie written by [Matt Orlando],A Resurrection,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Matt Orlando""}) RETURN m.name"
7441,what films did [Monica Ali] write,Brick Lane,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Monica Ali'
RETURN m.name"
7442,which films [Mohsen Makhmalbaf] a writer on,Kandahar|Gabbeh|Blackboards|The Apple|A Moment of Innocence,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Mohsen Makhmalbaf""}) RETURN m.name"
7443,This movie has made [Theodore Melfi] write history for,St. Vincent,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Theodore Melfi'}) RETURN m.name
7444,What the films have [John Bright] the writer of,The Public Enemy|She Done Him Wrong,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'John Bright'}) RETURN m.name
7445,this movie made [Jim Allen] write history for,Land and Freedom|The Big Flame,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Jim Allen'}) RETURN m.name
