,query,target_query,generated_query
8778,which movies are on [donald sutherland],The Italian Job|Cold Mountain|Reign Over Me|Space Cowboys|MASH|The Eagle|Invasion of the Body Snatchers|Ordinary People|Kelly's Heroes|Don't Look Now|Buffy the Vampire Slayer|Klute|The Eagle Has Landed|Johnny Got His Gun|The Assignment|Panic|Without Limits|Land of the Blind|Path to War|Alex in Wonderland,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = ""donald sutherland"" RETURN m.name"
8779,which films can be described in [lee marvin],The Dirty Dozen|The Man Who Shot Liberty Valance|Cat Ballou|Paint Your Wagon|Gorky Park|Gorilla at Large,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""lee marvin"" RETURN m.name"
8780,What films can be described by [francis veber],The Closet|Three Fugitives|The Valet,"MATCH (m:Movie)-[:DIRECTED_BY|:WRITTEN_BY]->(p:Director|Writer {name: ""francis veber""}) RETURN m.name"
8781,What films can be described by [office],Office Space,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = ""office""
RETURN m.name"
8782,What films are on [philosophy],The Truman Show|Mr. Nobody|Examined Life,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'philosophy' RETURN m.name
8783,which movies can be described with [ron clements],Aladdin|The Little Mermaid|Hercules|The Princess and the Frog|Treasure Planet|The Great Mouse Detective,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""ron clements"" RETURN m.name"
8784,What films can be described with [jennifer yuh],Kung Fu Panda 2,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""jennifer yuh"" RETURN m.name"
8785,What films are on [existentialist],Harold and Maude,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'existentialist'
RETURN m.name"
8786,What are the films about [michael ian black],Wet Hot American Summer,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'michael ian black'
RETURN m.name"
8787,which films can be described in [animal rights],Year of the Dog,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = ""animal rights""
RETURN m.name"
8788,Which movies are on [historic],Forrest Gump|The King's Speech|Apocalypto,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'historic' RETURN m.name
8789,which movies can be described by [naomi watts],King Kong|The Ring|Mulholland Drive|Eastern Promises|21 Grams|The Impossible|The Painted Veil|Funny Games|Stay|I Heart Huckabees|St. Vincent|Dream House|Fair Game|You Will Meet a Tall Dark Stranger|The Assassination of Richard Nixon|Mother and Child,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'naomi watts' RETURN m.name
8790,What films can be described by [helen hunt],As Good as It Gets|What Women Want|Twister|Pay It Forward|Then She Found Me|Trancers,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'helen hunt' RETURN m.name
8791,what films can be described by [walt disney],Mulan|Bolt,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'walt disney' RETURN m.name
8792,which movies can be described by [dostoyevsky],The Double|The Gambler,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'dostoyevsky' RETURN m.name
8793,which movies can be described by [sean anders],Sex Drive|That's My Boy,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) 
WHERE t.name = ""sean anders"" 
RETURN m.name"
8794,which films can be described in [steampunk],The League of Extraordinary Gentlemen|Wild Wild West,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = ""steampunk""
RETURN m.name"
8795,which films can be described by [timothy hutton],Ordinary People|The Killing Room,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""timothy hutton"" RETURN m.name"
8796,Which movies are on [malcolm mcdowell],A Clockwork Orange|Bolt|Halloween|Halloween II|Time After Time,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = ""malcolm mcdowell""
RETURN m.name"
8797,what films are on [bobsled],Cool Runnings,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""bobsled"" RETURN m.name"
8798,which films can be described in [crazy],Crazy Heart,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = ""crazy""
RETURN m.name"
8799,which films on [harold french],Trio,"The provided natural language query is somewhat ambiguous as it doesn't specify the relationship of ""Harold French"" with the films. ""Harold French"" could be a director, writer, or actor. However, assuming ""Harold French"" is a director, the Cypher query can be written as:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name:""Harold French""}) 
RETURN m.name
```"
8800,which films are at [abba],Mamma Mia!,MATCH (m:Movie{name:'abba'}) RETURN m
8801,which movies can be described by [world],Pearl Harbor,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'world' RETURN m.name
8802,Which films can be described by [bradley cooper],The Hangover|Silver Linings Playbook|Limitless|The Hangover Part II|American Hustle|The A-Team|The Hangover Part III|American Sniper|The Place Beyond the Pines|He's Just Not That Into You|The Words|The Midnight Meat Train|All About Steve,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = ""bradley cooper"" RETURN m.name"
8803,Which movies are on [hitchcock],Psycho|Rear Window|Vertigo|North by Northwest|The Birds|Dial M for Murder|Rope|Strangers on a Train|Rebecca|Notorious|Shadow of a Doubt|To Catch a Thief|The Man Who Knew Too Much|The 39 Steps|Marnie|Spellbound|Frenzy|The Trouble with Harry|Suspicion|Lifeboat|Torn Curtain|Saboteur|Family Plot|I Confess|Topaz|Blackmail|The Lodger,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'hitchcock'
RETURN m.name"
8804,which films can be described in [playboy],Iron Man,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'playboy' RETURN m.name
8805,What films are on [parallel universe],The Golden Compass,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'parallel universe' RETURN m.name
8806,What films can be described by [hiroshima],Barefoot Gen,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""hiroshima"" RETURN m.name"
8807,which movies are on [raquel welch],Fantastic Voyage|One Million Years B.C.|Myra Breckinridge|100 Rifles|Fathom,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'raquel welch' RETURN m.name
8808,which films are on [masahiro shinoda],Pale Flower|Double Suicide|Samurai Spy,MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'masahiro shinoda'}) RETURN m.name
8809,What films can be described by [soviet union],Red Dawn|Ninotchka,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""soviet union"" RETURN m.name"
8810,which films may be described by [farrelly brothers],There's Something About Mary|Shallow Hal|Hall Pass|The Heartbreak Kid|Kingpin|Stuck on You|Fever Pitch,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""farrelly brothers"" RETURN m.name"
8811,which movies can be described by [minnesota],Fargo|A Serious Man|Drop Dead Gorgeous|A Prairie Home Companion,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'minnesota'
RETURN m.name"
8812,which films may be described by [michael schultz],The Last Dragon|Carbon Copy,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'michael schultz'
RETURN m.name"
8813,which film may be described by [gillo pontecorvo],The Battle of Algiers|Burn!|Kapò,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'gillo pontecorvo'
RETURN m.name"
8814,what films are on [cate blanchett],The Curious Case of Benjamin Button|Indiana Jones and the Kingdom of the Crystal Skull|The Aviator|Robin Hood|Hanna|Blue Jasmine|The Life Aquatic with Steve Zissou|The Talented Mr. Ripley|Elizabeth|Notes on a Scandal|Bandits|The Gift|The Shipping News|The Good German|Heaven|An Ideal Husband|Charlotte Gray|Little Fish|Oscar and Lucinda|Paradise Road,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'cate blanchett'
RETURN m.name"
8815,Which movies are on [ballet],Black Swan|Billy Elliot|The Red Shoes|Center Stage|Ballet Shoes|Mao's Last Dancer|Hans Christian Andersen,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'ballet'
RETURN m.name"
8816,which films can be described by [jonathan miller],Take a Girl Like You,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""jonathan miller"" RETURN m.name"
8817,Which movies can be described by [christopher mcdonald],Quiz Show|Dirty Work,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'christopher mcdonald' RETURN m.name
8818,What are the films about [don siegel],Dirty Harry|Escape from Alcatraz|Invasion of the Body Snatchers|The Shootist|Two Mules for Sister Sara|The Beguiled|Charley Varrick|Hell Is for Heroes|The Killers|The Big Steal|The Lineup|The Verdict|Riot in Cell Block 11,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""don siegel"" RETURN m.name"
8819,what films are on [nick castle],Dennis the Menace|The Boy Who Could Fly,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""nick castle""}) RETURN m.name"
8820,Which movies are on [istván szabó],Sunshine|Being Julia|Mephisto,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE d.name = 'istván szabó' 
RETURN m.name"
8821,which films can be described in [bad],"A Fistful of Dollars|Dude, Where's My Car?|Houseguest","MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = ""bad""
RETURN m.name"
8822,What the movies are on [convent],Sister Act|Black Narcissus,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""convent"" RETURN m.name"
8823,what the films are on [james marsh],Man on Wire|Shadow Dancer|The King,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name = ""james marsh""
RETURN m.name"
8824,What are the films about [jean vigo],L'Atalante|Zero for Conduct,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = ""jean vigo""
RETURN m.name"
8825,the films are on [shelley winters],Lolita|The Night of the Hunter|The Poseidon Adventure,MATCH (a:Actor {name: 'shelley winters'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
8826,the movies are on [frank sinatra],The Manchurian Candidate|From Here to Eternity|Ocean's 11|On the Town|Guys and Dolls|High Society|Von Ryan's Express|The Man with the Golden Arm|Anchors Aweigh|Some Came Running|Pal Joey|The Tender Trap,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Frank Sinatra'
RETURN m.name"
8827,which film may be described by [miniaturization],Fantastic Voyage,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'miniaturization'
RETURN m.name"
8828,which films may be described by [mutants],I Am Legend|X-Men|World Without End,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'mutants'
RETURN m.name"
8829,what are the films on [henry levin],Journey to the Center of the Earth|If a Man Answers|The President's Lady,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name = 'henry levin'
RETURN m.name"
8830,what films are on [kevin grevioux],"I, Frankenstein","MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""kevin grevioux""}) RETURN m.name"
8831,Which films can be described by [lies],"Super Size Me|Sex, Lies, and Videotape|About Elly","MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'lies'
RETURN m.name"
8832,the films are on [oliver hirschbiegel],Downfall|The Experiment,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name = 'oliver hirschbiegel'
RETURN m.name"
8833,which film can be described with [fear],Batman Begins|The Tingler,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'fear'
RETURN m.name"
8834,what the films are on [ralph nader],An Unreasonable Man,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'ralph nader'
RETURN m.name"
8835,which film can be described by [freddie highmore],Charlie and the Chocolate Factory|The Spiderwick Chronicles|The Art of Getting By,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""freddie highmore"" RETURN m.name"
8836,What films can be described by [danish],The Hunt|Adam's Apples|Italian for Beginners|The Boss of It All|Open Hearts|Klown|Submarino|The Inheritance|Murk,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'danish'
RETURN m.name"
8837,What films can be described by [family drama],The Love of Siam,"MATCH (m:Movie)-[:HAS_GENRE]->(g:Genre) WHERE g.name = ""family drama"" RETURN m.name"
8838,which films can be described in [jeremiah s. chechik],Tall Tale,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'jeremiah s. chechik'})
RETURN m.name"
8839,Which movies can be described by [kate davis],Stonewall Uprising,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'kate davis' RETURN m.name
8840,Which films are on [misogynistic],Horrible Bosses,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'misogynistic' RETURN m.name
8841,which films can be described with [film],Side by Side|The Canal|The Pervert's Guide to Ideology,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'film' RETURN m.name
8842,which films may be described by [sam rockwell],Iron Man 2|Moon|Seven Psychopaths|The Hitchhiker's Guide to the Galaxy|Galaxy Quest|The Way Way Back|Matchstick Men|Confessions of a Dangerous Mind|Choke|Laggies|Snow Angels|Joshua|Better Living Through Chemistry|Lawn Dogs|The Winning Season,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = ""sam rockwell""
RETURN m.name"
8843,what films can be described by [miguel arteta],Youth in Revolt|The Good Girl|Cedar Rapids,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'miguel arteta'})
RETURN m.name"
8844,Which movies are on [aamir khan],3 Idiots|PK,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'aamir khan' RETURN m.name
8845,which films can be described by [google],The Internship,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'google' RETURN m.name
8846,Which movies can be described by [cillian murphy],Inception|Sunshine|Red Eye|Girl with a Pearl Earring|Red Lights|The Wind That Shakes the Barley|Breakfast on Pluto|Intermission|The Edge of Love|Retreat|Disco Pigs|Watching the Detectives|On the Edge,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'cillian murphy'
RETURN m.name"
8847,What are the film on [arabian nights],Arabian Nights,MATCH (m:Movie {name: 'arabian nights'}) RETURN m
8848,Which films can be described by [bryan greenberg],Prime|The Perfect Score|Nobel Son,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'bryan greenberg' RETURN m.name
8849,Which movies are on [richard curtis],Love Actually|About Time|The Girl in the Café,MATCH (m:Movie)-[:DIRECTED_BY|:WRITTEN_BY]->(p {name: 'richard curtis'}) RETURN m.name
8850,which films may be described by [potter],Harry Potter and the Goblet of Fire|Harry Potter and the Chamber of Secrets|Harry Potter and the Prisoner of Azkaban,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'potter'
RETURN m.name"
8851,what the films are on [lionel barrymore],You Can't Take It With You|Camille|Mark of the Vampire|The Devil-Doll|A Free Soul|Guilty Hands,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = ""lionel barrymore"" RETURN m.name"
8852,which film can be described by [philip kaufman],Quills|Invasion of the Body Snatchers|The Unbearable Lightness of Being|Twisted|The Wanderers,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'philip kaufman'})
RETURN m.name"
8853,what films are on [catholicism],Stolen Summer,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'catholicism'
RETURN m.name"
8854,what films are at [androids],Blade Runner,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'androids' RETURN m.name
8855,which movies can be described by [gonzo journalism],Fear and Loathing in Las Vegas,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'gonzo journalism'
RETURN m.name"
8856,What are the films at [pier paolo pasolini],"Salò, or the 120 Days of Sodom|Teorema|The Gospel According to St. Matthew|The Decameron|Mamma Roma|Arabian Nights|Accattone|The Canterbury Tales|Oedipus Rex|The Hawks and the Sparrows|Medea|Ro.Go.Pa.G.|Love Meetings|La rabbia",MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'pier paolo pasolini'}) RETURN m.name
8857,what the movies are on [america],"Zero Dark Thirty|God Bless America|Food, Inc.|Vanishing Point|Miss Representation","MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'america'
RETURN m.name"
8858,what films are on [david koepp],Secret Window|Premium Rush|Stir of Echoes|Ghost Town,"MATCH (m:Movie)-[:DIRECTED_BY|:WRITTEN_BY]->(p:Director|Writer {name: 'david koepp'}) 
RETURN m.name"
8859,what movies are on [religious],Frailty|Jesus Christ Superstar,"```Cypher
MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'religious'
RETURN m.name
```"
8860,the films are on [ennio morricone],"The Good, the Bad and the Ugly|The Untouchables|Once Upon a Time in the West|A Fistful of Dollars|The Mission|Frantic|Days of Heaven|Love Affair",MATCH (m:Movie)-[:DIRECTED_BY|:WRITTEN_BY|:STARRED_ACTORS]-(p) WHERE p.name = 'ennio morricone' RETURN m.name
8861,which film can be described by [matthew perry],17 Again|The Whole Nine Yards|The Whole Ten Yards|Fools Rush In|Three to Tango|The Ron Clark Story|Birds of America,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'matthew perry' RETURN m.name
8862,What films can be described by [louis c.k.],The Invention of Lying|Pootie Tang,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'louis c.k.' RETURN m.name
8863,which films can be described in [mario van peebles],Baadasssss!|Solo,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'mario van peebles' RETURN m.name
8864,what films can be described by [roberto rossellini],"Rome, Open City|Journey to Italy|Paisan|Stromboli|The Flowers of St. Francis|Europe '51|Ro.Go.Pa.G.","MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = ""roberto rossellini""
RETURN m.name"
8865,Which movies can be described by [pierre Étaix],The Suitor,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = ""pierre Étaix"" RETURN m.name"
8866,What films can be described by [giovanni ribisi],Avatar|Lost in Translation|Heaven|The Big White|The Other Sister,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'giovanni ribisi' RETURN m.name
8867,what the movies are on [body horror],Videodrome|From Beyond|Society,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'body horror' RETURN m.name
8868,which films are at [burn victim],The English Patient,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE t.name = 'burn victim'
RETURN m.name"
8869,What are the films on [david ogden stiers],The Majestic,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = ""david ogden stiers"" RETURN m.name"
8870,Which movies can be described by [sally hawkins],Blue Jasmine,"MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) 
WHERE t.name = 'sally hawkins' 
RETURN m.name"
8871,What films can be described by [michael douglas],The Game|Falling Down|Basic Instinct|Wall Street|Ghosts of Girlfriends Past|A Perfect Murder|Romancing the Stone|Wonder Boys|Fatal Attraction|The Sentinel|The American President|Don't Say a Word|The Jewel of the Nile|Disclosure|Behind the Candelabra|One Night at McCool's|The China Syndrome|Solitary Man|A Chorus Line,MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE t.name = 'michael douglas' RETURN m.name
